order_id,customer_id,order_status,order_purchase_timestamp,customer_state,payment_type,payment_installments,payment_value,n_items,total_product_value,total_freight,primary_category,order_month,order_hour,order_dow,is_completed,was_late,review_score
ord_007224,cust_04417,delivered,2017-02-26 07:24:00,MG,credit_card,3,528.75,1,504.23,24.52,perfumery,2017-02,7,Sunday,1,0,5.0
ord_007225,cust_05968,delivered,2017-05-27 16:02:00,DF,boleto,1,119.66,1,88.2,31.46,bed_bath_table,2017-05,16,Saturday,1,1,2.0
ord_007226,cust_00414,delivered,2017-02-16 20:05:00,PE,boleto,1,992.11,2,954.6500000000001,37.46,bed_bath_table,2017-02,20,Thursday,1,1,5.0
ord_007227,cust_04462,delivered,2017-06-19 14:44:00,SP,credit_card,4,422.69,1,394.05,28.64,telephony,2017-06,14,Monday,1,1,1.0
ord_007228,cust_05602,delivered,2017-11-25 23:19:00,RN,credit_card,1,1844.9,4,1766.98,77.92,pet_shop,2017-11,23,Saturday,1,0,3.0
ord_007229,cust_00331,delivered,2017-04-06 12:57:00,SP,credit_card,6,590.86,2,538.6,52.26,housewares,2017-04,12,Thursday,1,0,5.0
ord_007230,cust_04606,delivered,2018-07-20 11:37:00,DF,credit_card,5,388.14,1,355.4,32.74,watches_gifts,2018-07,11,Friday,1,0,5.0
ord_007231,cust_02044,delivered,2018-08-02 09:12:00,DF,credit_card,12,61.54,1,41.0,20.54,garden_tools,2018-08,9,Thursday,1,0,5.0
ord_007232,cust_05598,delivered,2017-04-21 09:27:00,SP,credit_card,12,406.57,1,373.61,32.96,sports_leisure,2017-04,9,Friday,1,0,1.0
ord_007233,cust_05727,delivered,2018-06-25 13:05:00,PI,voucher,1,153.24,1,141.51,11.73,babies,2018-06,13,Monday,1,0,4.0
ord_007234,cust_00627,canceled,2018-05-04 23:54:00,SP,boleto,1,738.34,1,704.47,33.87,electronics,2018-05,23,Friday,0,0,
ord_007235,cust_01011,delivered,2018-08-01 19:36:00,ES,credit_card,6,1213.96,3,1142.4299999999998,71.53,perfumery,2018-08,19,Wednesday,1,1,1.0
ord_007236,cust_02233,delivered,2018-06-02 13:43:00,ES,voucher,1,325.26,1,315.68,9.58,health_beauty,2018-06,13,Saturday,1,1,1.0
ord_007237,cust_02661,delivered,2017-02-06 19:43:00,RJ,credit_card,8,510.34,1,481.71,28.63,sports_leisure,2017-02,19,Monday,1,0,5.0
ord_007238,cust_05448,delivered,2017-05-11 22:44:00,GO,debit_card,1,160.4,1,118.83,41.57,sports_leisure,2017-05,22,Thursday,1,0,5.0
ord_007239,cust_03118,canceled,2018-03-05 14:14:00,RJ,boleto,1,200.39,1,185.59,14.8,telephony,2018-03,14,Monday,0,0,
ord_007240,cust_00043,delivered,2018-04-29 15:26:00,AL,debit_card,1,590.28,1,546.61,43.67,electronics,2018-04,15,Sunday,1,0,5.0
ord_007241,cust_04479,delivered,2018-02-08 21:07:00,PA,voucher,1,986.89,2,875.63,111.25999999999999,health_beauty,2018-02,21,Thursday,1,0,5.0
ord_007242,cust_05846,delivered,2018-01-25 11:08:00,SP,debit_card,1,515.46,2,478.64,36.82,auto,2018-01,11,Thursday,1,1,3.0
ord_007243,cust_03168,delivered,2018-05-30 13:50:00,BA,credit_card,1,449.88,1,412.65,37.23,sports_leisure,2018-05,13,Wednesday,1,0,5.0
ord_007244,cust_01926,delivered,2018-03-20 13:57:00,SP,credit_card,4,335.53,1,296.54,38.99,watches_gifts,2018-03,13,Tuesday,1,1,4.0
ord_007245,cust_03232,delivered,2018-01-08 23:10:00,RJ,credit_card,1,152.57,1,143.45,9.12,cool_stuff,2018-01,23,Monday,1,0,2.0
ord_007246,cust_01908,unavailable,2017-09-09 10:15:00,SP,boleto,1,172.18,1,152.74,19.44,bed_bath_table,2017-09,10,Saturday,0,0,
ord_007247,cust_01905,delivered,2017-04-30 16:51:00,SP,credit_card,3,230.64,1,218.92,11.72,health_beauty,2017-04,16,Sunday,1,1,4.0
ord_007248,cust_03023,delivered,2018-04-10 18:24:00,SP,boleto,1,73.59,1,36.95,36.64,pet_shop,2018-04,18,Tuesday,1,0,5.0
ord_007249,cust_06051,delivered,2017-04-11 10:56:00,RJ,credit_card,1,233.54,1,189.54,44.0,pet_shop,2017-04,10,Tuesday,1,0,4.0
ord_007250,cust_00354,delivered,2018-04-23 18:39:00,SP,credit_card,5,657.62,1,614.42,43.2,bed_bath_table,2018-04,18,Monday,1,0,3.0
ord_007251,cust_05667,delivered,2017-04-28 15:40:00,SP,credit_card,3,634.89,1,600.34,34.55,pet_shop,2017-04,15,Friday,1,0,3.0
ord_007252,cust_02726,delivered,2017-11-15 12:36:00,PR,voucher,1,697.38,1,655.25,42.13,furniture_decor,2017-11,12,Wednesday,1,1,5.0
ord_007253,cust_05923,delivered,2018-02-07 20:12:00,RS,credit_card,10,343.19,1,330.94,12.25,health_beauty,2018-02,20,Wednesday,1,0,5.0
ord_007254,cust_01232,delivered,2017-05-23 18:13:00,RR,credit_card,8,105.96,1,70.47,35.49,computers_accessories,2017-05,18,Tuesday,1,1,1.0
ord_007255,cust_00078,delivered,2017-08-18 14:16:00,MG,boleto,1,554.51,2,507.22,47.29,housewares,2017-08,14,Friday,1,1,1.0
ord_007256,cust_03039,delivered,2018-02-04 18:38:00,BA,debit_card,1,189.84,1,180.88,8.96,telephony,2018-02,18,Sunday,1,1,3.0
ord_007257,cust_05222,delivered,2018-01-29 12:38:00,SC,credit_card,10,243.52,1,225.97,17.55,housewares,2018-01,12,Monday,1,0,5.0
ord_007258,cust_03486,delivered,2018-07-14 16:03:00,PR,credit_card,6,388.89,1,371.58,17.31,perfumery,2018-07,16,Saturday,1,0,5.0
ord_007259,cust_00179,delivered,2017-03-09 13:06:00,SP,voucher,1,527.6,1,490.01,37.59,auto,2017-03,13,Thursday,1,0,5.0
ord_007260,cust_03519,delivered,2018-01-07 10:54:00,SP,credit_card,1,430.8,1,391.17,39.63,garden_tools,2018-01,10,Sunday,1,0,5.0
ord_007261,cust_05308,canceled,2017-04-22 00:23:00,PR,boleto,1,761.7,2,724.46,37.239999999999995,fashion_bags_accessories,2017-04,0,Saturday,0,0,
ord_007262,cust_02531,delivered,2017-05-14 02:54:00,BA,credit_card,1,34.09,1,22.98,11.11,garden_tools,2017-05,2,Sunday,1,0,5.0
ord_007263,cust_04031,delivered,2017-10-11 18:34:00,GO,boleto,1,325.09,3,239.69,85.4,housewares,2017-10,18,Wednesday,1,1,2.0
ord_007264,cust_05454,unavailable,2017-02-26 10:49:00,PI,boleto,1,622.23,2,536.83,85.4,health_beauty,2017-02,10,Sunday,0,0,
ord_007265,cust_02781,delivered,2017-08-06 15:58:00,PR,credit_card,4,409.31,1,397.13,12.18,watches_gifts,2017-08,15,Sunday,1,0,5.0
ord_007266,cust_04175,delivered,2017-06-10 21:01:00,MT,boleto,1,934.46,3,864.8299999999999,69.63,pet_shop,2017-06,21,Saturday,1,1,1.0
ord_007267,cust_00834,delivered,2018-05-19 01:10:00,SP,voucher,1,563.39,1,519.64,43.75,garden_tools,2018-05,1,Saturday,1,1,4.0
ord_007268,cust_01101,delivered,2018-01-21 11:39:00,PA,credit_card,6,633.73,1,580.56,53.17,fashion_bags_accessories,2018-01,11,Sunday,1,1,3.0
ord_007269,cust_04260,delivered,2017-10-23 19:44:00,SP,voucher,1,383.9,1,338.91,44.99,health_beauty,2017-10,19,Monday,1,0,5.0
ord_007270,cust_03015,delivered,2018-06-05 14:04:00,RJ,credit_card,5,394.14,1,363.22,30.92,health_beauty,2018-06,14,Tuesday,1,0,5.0
ord_007271,cust_00634,delivered,2017-03-14 07:12:00,RS,credit_card,4,721.48,1,709.48,12.0,furniture_decor,2017-03,7,Tuesday,1,0,5.0
ord_007272,cust_04768,delivered,2018-05-19 08:51:00,MG,credit_card,2,246.66,1,206.86,39.8,housewares,2018-05,8,Saturday,1,1,5.0
ord_007273,cust_05557,delivered,2017-05-12 19:47:00,MG,boleto,1,549.79,1,535.28,14.51,health_beauty,2017-05,19,Friday,1,1,4.0
ord_007274,cust_06174,delivered,2017-05-10 03:15:00,SP,boleto,1,1688.78,2,1639.27,49.51,computers_accessories,2017-05,3,Wednesday,1,0,5.0
ord_007275,cust_03607,delivered,2017-06-19 09:03:00,GO,credit_card,1,119.63,1,94.67,24.96,watches_gifts,2017-06,9,Monday,1,0,5.0
ord_007276,cust_00210,delivered,2018-03-22 18:26:00,RS,credit_card,1,412.59,1,370.95,41.64,furniture_decor,2018-03,18,Thursday,1,0,5.0
ord_007277,cust_00251,delivered,2017-06-11 12:00:00,RJ,credit_card,6,279.91,1,242.45,37.46,watches_gifts,2017-06,12,Sunday,1,1,3.0
ord_007278,cust_05380,delivered,2017-11-02 09:16:00,PR,boleto,1,335.61,1,308.57,27.04,sports_leisure,2017-11,9,Thursday,1,0,5.0
ord_007279,cust_00253,unavailable,2017-02-02 11:59:00,SP,credit_card,5,202.3,1,160.4,41.9,computers_accessories,2017-02,11,Thursday,0,0,
ord_007280,cust_02507,delivered,2017-07-08 00:27:00,SC,credit_card,10,628.57,1,604.76,23.81,bed_bath_table,2017-07,0,Saturday,1,1,3.0
ord_007281,cust_01468,delivered,2017-11-19 21:31:00,DF,boleto,1,76.01,1,59.86,16.15,cool_stuff,2017-11,21,Sunday,1,0,4.0
ord_007282,cust_03377,delivered,2018-05-21 08:49:00,SP,credit_card,8,145.45,1,117.65,27.8,health_beauty,2018-05,8,Monday,1,0,5.0
ord_007283,cust_06043,delivered,2017-10-28 10:08:00,BA,credit_card,5,740.26,2,703.3,36.96,food_drink,2017-10,10,Saturday,1,1,3.0
ord_007284,cust_00991,delivered,2017-02-28 07:39:00,PE,boleto,1,49.9,1,22.36,27.54,furniture_decor,2017-02,7,Tuesday,1,0,5.0
ord_007285,cust_04878,delivered,2018-01-01 08:50:00,SP,boleto,1,616.76,1,579.76,37.0,computers_accessories,2018-01,8,Monday,1,0,5.0
ord_007286,cust_02955,delivered,2017-07-19 14:56:00,SP,credit_card,1,225.83,2,155.73000000000002,70.1,stationery,2017-07,14,Wednesday,1,0,4.0
ord_007287,cust_01329,delivered,2017-10-17 15:52:00,SP,credit_card,1,493.61,1,461.31,32.3,sports_leisure,2017-10,15,Tuesday,1,0,5.0
ord_007288,cust_00195,delivered,2017-05-11 22:50:00,SP,credit_card,1,481.64,1,438.83,42.81,health_beauty,2017-05,22,Thursday,1,0,5.0
ord_007289,cust_00780,delivered,2017-01-09 18:10:00,RS,credit_card,12,295.67,1,256.93,38.74,bed_bath_table,2017-01,18,Monday,1,0,4.0
ord_007290,cust_03136,delivered,2017-09-21 13:50:00,AC,boleto,1,210.32,1,177.47,32.85,babies,2017-09,13,Thursday,1,0,5.0
ord_007291,cust_02338,delivered,2018-05-31 14:30:00,SP,boleto,1,327.58,1,312.94,14.64,stationery,2018-05,14,Thursday,1,1,2.0
ord_007292,cust_05894,delivered,2018-02-09 10:33:00,BA,boleto,1,1345.17,3,1292.15,53.019999999999996,bed_bath_table,2018-02,10,Friday,1,0,5.0
ord_007293,cust_03204,delivered,2018-08-29 00:14:00,SP,boleto,1,521.89,1,499.03,22.86,garden_tools,2018-08,0,Wednesday,1,1,4.0
ord_007294,cust_01283,delivered,2018-05-03 17:17:00,MG,credit_card,10,76.35,1,52.04,24.31,health_beauty,2018-05,17,Thursday,1,1,1.0
ord_007295,cust_05890,delivered,2018-05-09 11:45:00,GO,credit_card,2,268.91,1,256.49,12.42,health_beauty,2018-05,11,Wednesday,1,0,5.0
ord_007296,cust_00023,delivered,2017-11-03 22:16:00,MG,credit_card,1,402.0,1,368.57,33.43,bed_bath_table,2017-11,22,Friday,1,0,5.0
ord_007297,cust_02868,canceled,2018-01-12 08:41:00,MG,boleto,1,569.11,1,538.69,30.42,bed_bath_table,2018-01,8,Friday,0,0,
ord_007298,cust_04556,canceled,2018-07-20 14:27:00,RS,boleto,1,849.94,3,754.87,95.07,computers_accessories,2018-07,14,Friday,0,0,
ord_007299,cust_03388,delivered,2017-06-27 11:34:00,SP,credit_card,2,160.05,1,136.75,23.3,garden_tools,2017-06,11,Tuesday,1,0,5.0
ord_007300,cust_03957,delivered,2017-11-09 20:16:00,MG,boleto,1,1873.19,4,1756.92,116.27,sports_leisure,2017-11,20,Thursday,1,0,5.0
ord_007301,cust_00598,delivered,2017-08-11 13:57:00,BA,credit_card,1,538.65,1,501.86,36.79,auto,2017-08,13,Friday,1,1,1.0
ord_007302,cust_05131,delivered,2017-02-09 14:35:00,PA,debit_card,1,806.78,2,734.18,72.6,watches_gifts,2017-02,14,Thursday,1,0,2.0
ord_007303,cust_02004,delivered,2018-08-13 21:04:00,PR,voucher,1,626.55,1,597.84,28.71,health_beauty,2018-08,21,Monday,1,0,5.0
ord_007304,cust_01210,delivered,2017-10-17 22:32:00,MG,boleto,1,1042.94,3,961.8399999999999,81.1,telephony,2017-10,22,Tuesday,1,0,2.0
ord_007305,cust_01286,delivered,2017-11-24 15:10:00,SP,voucher,1,1091.76,2,1060.62,31.14,health_beauty,2017-11,15,Friday,1,1,3.0
ord_007306,cust_04947,delivered,2018-01-25 16:59:00,RS,credit_card,1,176.49,1,147.85,28.64,health_beauty,2018-01,16,Thursday,1,0,5.0
ord_007307,cust_05787,delivered,2017-10-08 07:36:00,MG,boleto,1,457.71,1,431.42,26.29,electronics,2017-10,7,Sunday,1,1,3.0
ord_007308,cust_02670,delivered,2017-11-09 14:02:00,RJ,credit_card,8,100.93,1,87.1,13.83,garden_tools,2017-11,14,Thursday,1,1,2.0
ord_007309,cust_02835,delivered,2017-03-02 13:45:00,SP,credit_card,6,654.93,1,624.94,29.99,watches_gifts,2017-03,13,Thursday,1,1,3.0
ord_007310,cust_04017,delivered,2017-02-28 17:52:00,CE,boleto,1,633.96,1,591.44,42.52,sports_leisure,2017-02,17,Tuesday,1,0,5.0
ord_007311,cust_06026,delivered,2017-03-12 15:26:00,MG,boleto,1,306.06,2,267.53,38.53,housewares,2017-03,15,Sunday,1,1,4.0
ord_007312,cust_05459,delivered,2018-04-03 16:15:00,SP,credit_card,1,823.36,2,746.81,76.55,toys,2018-04,16,Tuesday,1,1,4.0
ord_007313,cust_04634,canceled,2017-05-01 13:13:00,RS,debit_card,1,504.01,1,487.71,16.3,garden_tools,2017-05,13,Monday,0,0,
ord_007314,cust_02473,delivered,2018-07-10 16:00:00,GO,credit_card,4,504.3,3,453.47,50.83,furniture_decor,2018-07,16,Tuesday,1,1,3.0
ord_007315,cust_02017,delivered,2017-02-18 11:51:00,SP,voucher,1,576.4,1,564.96,11.44,bed_bath_table,2017-02,11,Saturday,1,1,4.0
ord_007316,cust_04164,delivered,2017-07-02 19:42:00,ES,debit_card,1,920.38,2,870.33,50.05,babies,2017-07,19,Sunday,1,0,5.0
ord_007317,cust_02141,processing,2017-11-11 17:37:00,RJ,boleto,1,450.39,1,435.62,14.77,housewares,2017-11,17,Saturday,0,0,
ord_007318,cust_02494,delivered,2017-01-20 14:39:00,SP,boleto,1,1371.59,2,1291.24,80.35,computers_accessories,2017-01,14,Friday,1,1,3.0
ord_007319,cust_03942,delivered,2017-09-17 09:56:00,BA,credit_card,1,268.95,1,250.2,18.75,babies,2017-09,9,Sunday,1,1,2.0
ord_007320,cust_00509,delivered,2018-01-17 12:22:00,RJ,boleto,1,393.03,1,356.73,36.3,housewares,2018-01,12,Wednesday,1,0,4.0
ord_007321,cust_06040,delivered,2017-01-21 04:34:00,SP,voucher,1,471.33,1,433.22,38.11,housewares,2017-01,4,Saturday,1,0,5.0
ord_007322,cust_00384,delivered,2018-01-24 15:56:00,SP,boleto,1,364.92,1,322.89,42.03,fashion_bags_accessories,2018-01,15,Wednesday,1,0,4.0
ord_007323,cust_02194,canceled,2017-03-05 16:24:00,MG,boleto,1,1163.31,3,1061.55,101.75999999999999,perfumery,2017-03,16,Sunday,0,0,
ord_007324,cust_04539,delivered,2017-08-30 19:19:00,DF,credit_card,5,801.43,1,764.25,37.18,electronics,2017-08,19,Wednesday,1,1,3.0
ord_007325,cust_03296,delivered,2017-01-22 12:17:00,SP,credit_card,6,129.93,1,95.74,34.19,books_general_interest,2017-01,12,Sunday,1,1,4.0
ord_007326,cust_05736,canceled,2017-12-07 02:44:00,TO,boleto,1,281.62,1,239.78,41.84,perfumery,2017-12,2,Thursday,0,0,
ord_007327,cust_02115,delivered,2017-04-26 18:35:00,PR,credit_card,8,523.0,1,480.24,42.76,garden_tools,2017-04,18,Wednesday,1,0,4.0
ord_007328,cust_01948,delivered,2017-12-20 14:58:00,ES,boleto,1,577.82,1,540.45,37.37,health_beauty,2017-12,14,Wednesday,1,1,1.0
ord_007329,cust_00560,delivered,2018-08-16 10:14:00,PA,credit_card,1,318.26,1,273.73,44.53,watches_gifts,2018-08,10,Thursday,1,0,5.0
ord_007330,cust_01978,delivered,2018-02-17 13:54:00,MG,credit_card,6,2227.43,4,2072.56,154.87,health_beauty,2018-02,13,Saturday,1,1,1.0
ord_007331,cust_06034,delivered,2018-02-19 12:05:00,PA,credit_card,5,575.73,1,513.64,62.09,bed_bath_table,2018-02,12,Monday,1,0,4.0
ord_007332,cust_00371,delivered,2018-01-31 15:26:00,RJ,boleto,1,318.97,1,298.25,20.72,bed_bath_table,2018-01,15,Wednesday,1,0,4.0
ord_007333,cust_00208,delivered,2018-06-18 14:50:00,MT,credit_card,5,1467.31,4,1387.04,80.27,bed_bath_table,2018-06,14,Monday,1,0,5.0
ord_007334,cust_00727,delivered,2017-10-17 13:54:00,RJ,credit_card,5,125.46,1,88.2,37.26,furniture_decor,2017-10,13,Tuesday,1,1,2.0
ord_007335,cust_06023,delivered,2017-10-26 19:51:00,PA,credit_card,1,315.05,1,263.5,51.55,health_beauty,2017-10,19,Thursday,1,1,4.0
ord_007336,cust_01303,delivered,2018-01-30 19:09:00,DF,debit_card,1,1302.63,3,1216.87,85.76,garden_tools,2018-01,19,Tuesday,1,0,5.0
ord_007337,cust_00050,delivered,2018-02-18 15:42:00,PR,credit_card,3,842.59,1,831.34,11.25,furniture_decor,2018-02,15,Sunday,1,0,5.0
ord_007338,cust_04661,delivered,2018-05-12 13:08:00,RJ,boleto,1,590.11,2,538.97,51.14,watches_gifts,2018-05,13,Saturday,1,1,3.0
ord_007339,cust_01188,delivered,2018-02-04 11:57:00,GO,boleto,1,195.52,1,164.64,30.88,health_beauty,2018-02,11,Sunday,1,0,3.0
ord_007340,cust_03458,delivered,2017-04-19 18:09:00,DF,credit_card,1,971.44,3,904.77,66.67,auto,2017-04,18,Wednesday,1,0,5.0
ord_007341,cust_03729,delivered,2017-10-18 13:38:00,RJ,credit_card,8,77.88,1,53.76,24.12,cool_stuff,2017-10,13,Wednesday,1,1,3.0
ord_007342,cust_06006,delivered,2018-07-28 17:46:00,GO,boleto,1,725.53,2,680.25,45.28,watches_gifts,2018-07,17,Saturday,1,1,2.0
ord_007343,cust_01856,delivered,2017-11-23 20:02:00,RJ,credit_card,2,182.72,1,147.96,34.76,pet_shop,2017-11,20,Thursday,1,0,3.0
ord_007344,cust_00373,delivered,2017-08-19 15:12:00,MA,credit_card,5,529.21,1,489.87,39.34,books_general_interest,2017-08,15,Saturday,1,0,3.0
ord_007345,cust_04328,delivered,2018-05-08 16:00:00,MG,credit_card,1,998.14,3,922.3399999999999,75.8,auto,2018-05,16,Tuesday,1,0,5.0
ord_007346,cust_04453,delivered,2018-01-14 10:17:00,RJ,credit_card,3,524.77,1,485.71,39.06,health_beauty,2018-01,10,Sunday,1,0,5.0
ord_007347,cust_03720,delivered,2017-03-26 10:54:00,RJ,credit_card,1,261.54,1,247.14,14.4,housewares,2017-03,10,Sunday,1,1,3.0
ord_007348,cust_02190,delivered,2018-06-14 17:51:00,SP,boleto,1,167.37,1,137.81,29.56,health_beauty,2018-06,17,Thursday,1,0,5.0
ord_007349,cust_01252,delivered,2017-03-10 11:46:00,BA,credit_card,3,69.44,1,29.2,40.24,bed_bath_table,2017-03,11,Friday,1,0,5.0
ord_007350,cust_04595,delivered,2017-04-13 11:47:00,CE,credit_card,1,1448.39,4,1337.2,111.19,electronics,2017-04,11,Thursday,1,1,4.0
ord_007351,cust_04984,canceled,2017-06-23 12:20:00,SP,boleto,1,1684.96,4,1578.29,106.67000000000002,sports_leisure,2017-06,12,Friday,0,0,
ord_007352,cust_05930,delivered,2017-10-25 06:04:00,MG,credit_card,1,58.29,1,34.26,24.03,electronics,2017-10,6,Wednesday,1,1,3.0
ord_007353,cust_04297,delivered,2017-10-13 21:47:00,MG,boleto,1,370.22,2,298.66,71.56,health_beauty,2017-10,21,Friday,1,0,4.0
ord_007354,cust_04899,delivered,2018-06-28 14:10:00,MG,credit_card,10,462.13,1,440.78,21.35,pet_shop,2018-06,14,Thursday,1,1,4.0
ord_007355,cust_03555,delivered,2018-02-09 15:55:00,SP,credit_card,5,546.53,1,517.75,28.78,bed_bath_table,2018-02,15,Friday,1,1,3.0
ord_007356,cust_06019,delivered,2017-10-28 16:42:00,RS,debit_card,1,1438.66,3,1355.88,82.78,health_beauty,2017-10,16,Saturday,1,0,5.0
ord_007357,cust_00714,delivered,2017-09-05 09:53:00,GO,credit_card,3,286.96,1,268.71,18.25,auto,2017-09,9,Tuesday,1,0,2.0
ord_007358,cust_03510,delivered,2018-02-06 15:08:00,SP,boleto,1,136.55,1,101.48,35.07,furniture_decor,2018-02,15,Tuesday,1,0,5.0
ord_007359,cust_02698,delivered,2017-05-26 18:22:00,MG,credit_card,3,158.13,1,113.52,44.61,watches_gifts,2017-05,18,Friday,1,1,1.0
ord_007360,cust_01799,delivered,2018-05-25 09:14:00,SP,credit_card,1,670.46,2,618.3,52.16,health_beauty,2018-05,9,Friday,1,0,5.0
ord_007361,cust_05240,canceled,2017-04-11 16:37:00,CE,credit_card,5,454.63,1,420.82,33.81,perfumery,2017-04,16,Tuesday,0,0,
ord_007362,cust_04590,delivered,2017-01-23 09:33:00,RJ,boleto,1,445.71,1,420.31,25.4,housewares,2017-01,9,Monday,1,1,4.0
ord_007363,cust_05834,delivered,2018-05-22 11:14:00,SP,boleto,1,195.08,1,179.18,15.9,furniture_decor,2018-05,11,Tuesday,1,0,4.0
ord_007364,cust_01495,delivered,2018-07-28 10:29:00,SP,credit_card,1,1309.1,2,1239.27,69.83,housewares,2018-07,10,Saturday,1,1,5.0
ord_007365,cust_04107,canceled,2017-07-01 20:19:00,SP,boleto,1,634.19,1,620.23,13.96,stationery,2017-07,20,Saturday,0,0,
ord_007366,cust_00576,delivered,2017-06-02 14:36:00,SP,credit_card,1,323.39,2,251.33999999999997,72.05,housewares,2017-06,14,Friday,1,1,3.0
ord_007367,cust_03301,delivered,2017-08-30 13:04:00,RN,credit_card,3,773.72,2,692.81,80.91,toys,2017-08,13,Wednesday,1,0,5.0
ord_007368,cust_00717,delivered,2018-03-08 13:43:00,RJ,boleto,1,281.93,1,240.3,41.63,fashion_bags_accessories,2018-03,13,Thursday,1,0,4.0
ord_007369,cust_05109,delivered,2018-06-23 14:08:00,SP,credit_card,8,868.43,2,806.56,61.87,computers_accessories,2018-06,14,Saturday,1,1,2.0
ord_007370,cust_01770,delivered,2018-08-14 08:01:00,DF,credit_card,5,1985.55,3,1876.74,108.81,telephony,2018-08,8,Tuesday,1,0,4.0
ord_007371,cust_00178,delivered,2017-06-15 11:01:00,RJ,credit_card,1,226.4,1,210.78,15.62,sports_leisure,2017-06,11,Thursday,1,1,5.0
ord_007372,cust_02108,canceled,2018-02-28 10:47:00,ES,boleto,1,467.36,1,426.28,41.08,health_beauty,2018-02,10,Wednesday,0,0,
ord_007373,cust_01493,delivered,2017-06-18 17:29:00,SP,credit_card,1,747.81,3,670.36,77.45,furniture_decor,2017-06,17,Sunday,1,0,3.0
ord_007374,cust_04121,delivered,2017-12-14 10:57:00,ES,boleto,1,230.73,1,199.6,31.13,bed_bath_table,2017-12,10,Thursday,1,0,5.0
ord_007375,cust_05160,delivered,2018-08-31 12:34:00,MG,credit_card,1,667.79,1,637.18,30.61,bed_bath_table,2018-08,12,Friday,1,1,5.0
ord_007376,cust_01099,delivered,2018-03-13 13:25:00,DF,voucher,1,548.5,2,500.49,48.01,telephony,2018-03,13,Tuesday,1,0,5.0
ord_007377,cust_03726,delivered,2017-06-05 16:14:00,SC,voucher,1,121.26,1,102.91,18.35,bed_bath_table,2017-06,16,Monday,1,0,5.0
ord_007378,cust_03677,delivered,2018-08-14 12:24:00,DF,debit_card,1,230.67,1,197.3,33.37,bed_bath_table,2018-08,12,Tuesday,1,0,3.0
ord_007379,cust_02821,delivered,2017-10-08 06:59:00,SP,debit_card,1,403.64,1,368.69,34.95,housewares,2017-10,6,Sunday,1,1,4.0
ord_007380,cust_03586,delivered,2018-03-21 13:39:00,MG,credit_card,4,630.3,1,610.68,19.62,housewares,2018-03,13,Wednesday,1,0,5.0
ord_007381,cust_01606,canceled,2017-01-10 14:26:00,RS,credit_card,1,165.32,1,127.34,37.98,watches_gifts,2017-01,14,Tuesday,0,0,
ord_007382,cust_01571,delivered,2018-07-19 15:42:00,RJ,debit_card,1,298.75,1,274.23,24.52,garden_tools,2018-07,15,Thursday,1,1,4.0
ord_007383,cust_04528,delivered,2017-04-01 20:41:00,SP,credit_card,2,366.2,1,324.11,42.09,books_general_interest,2017-04,20,Saturday,1,0,5.0
ord_007384,cust_01867,processing,2018-03-04 19:06:00,SP,boleto,1,168.73,1,141.67,27.06,sports_leisure,2018-03,19,Sunday,0,0,
ord_007385,cust_05757,delivered,2017-10-21 11:09:00,SP,credit_card,5,608.7,1,573.93,34.77,cool_stuff,2017-10,11,Saturday,1,1,2.0
ord_007386,cust_05728,delivered,2017-08-30 21:15:00,RN,boleto,1,822.86,3,718.76,104.1,telephony,2017-08,21,Wednesday,1,1,1.0
ord_007387,cust_03399,delivered,2018-08-05 12:23:00,BA,credit_card,1,878.85,2,824.04,54.81,babies,2018-08,12,Sunday,1,1,4.0
ord_007388,cust_01447,delivered,2017-01-16 18:21:00,SP,debit_card,1,463.32,1,434.27,29.05,sports_leisure,2017-01,18,Monday,1,1,1.0
ord_007389,cust_00226,delivered,2017-12-11 07:20:00,TO,credit_card,1,558.57,1,514.61,43.96,health_beauty,2017-12,7,Monday,1,1,5.0
ord_007390,cust_01595,delivered,2017-10-02 16:40:00,RJ,credit_card,3,84.55,1,48.73,35.82,computers_accessories,2017-10,16,Monday,1,1,5.0
ord_007391,cust_05489,delivered,2018-07-24 09:40:00,ES,voucher,1,632.66,1,602.67,29.99,garden_tools,2018-07,9,Tuesday,1,0,4.0
ord_007392,cust_00481,delivered,2017-08-13 15:52:00,RS,debit_card,1,1529.22,3,1453.62,75.6,sports_leisure,2017-08,15,Sunday,1,0,5.0
ord_007393,cust_01105,delivered,2017-03-26 10:19:00,SC,boleto,1,329.63,1,298.16,31.47,furniture_decor,2017-03,10,Sunday,1,1,5.0
ord_007394,cust_01453,delivered,2018-04-19 15:52:00,RJ,credit_card,1,423.79,1,391.88,31.91,garden_tools,2018-04,15,Thursday,1,0,4.0
ord_007395,cust_01449,delivered,2017-10-10 13:37:00,RS,credit_card,1,364.39,1,345.65,18.74,housewares,2017-10,13,Tuesday,1,1,3.0
ord_007396,cust_00247,delivered,2018-02-03 16:27:00,SP,credit_card,1,992.17,2,965.82,26.35,furniture_decor,2018-02,16,Saturday,1,1,5.0
ord_007397,cust_01072,delivered,2018-03-14 13:18:00,SP,boleto,1,806.48,1,778.43,28.05,computers_accessories,2018-03,13,Wednesday,1,1,4.0
ord_007398,cust_02895,delivered,2018-01-31 12:35:00,RS,credit_card,6,539.68,2,516.01,23.67,toys,2018-01,12,Wednesday,1,0,5.0
ord_007399,cust_02982,delivered,2018-05-29 10:08:00,MG,voucher,1,707.36,1,687.04,20.32,computers_accessories,2018-05,10,Tuesday,1,1,3.0
