order_id,payment_type,payment_installments,payment_value
ord_006766,credit_card,1,625.09
ord_006767,credit_card,10,88.42
ord_006768,credit_card,10,800.33
ord_006769,credit_card,1,780.29
ord_006770,credit_card,4,187.2
ord_006771,credit_card,3,803.83
ord_006772,voucher,1,388.48
ord_006773,boleto,1,237.09
ord_006774,voucher,1,135.9
ord_006775,credit_card,3,1012.31
ord_006776,voucher,1,161.43
ord_006777,boleto,1,671.78
ord_006778,voucher,1,463.31
ord_006779,credit_card,3,1176.59
ord_006780,boleto,1,928.7
ord_006781,boleto,1,1129.8
ord_006782,boleto,1,654.28
ord_006783,credit_card,1,700.57
ord_006784,credit_card,2,374.04
ord_006785,credit_card,1,166.12
ord_006786,credit_card,1,161.92
ord_006787,credit_card,1,234.82
ord_006788,credit_card,3,1540.05
ord_006789,credit_card,2,709.35
ord_006790,boleto,1,1060.35
ord_006791,credit_card,10,357.88
ord_006792,boleto,1,950.3
ord_006793,voucher,1,71.39
ord_006794,boleto,1,354.45
ord_006795,credit_card,1,605.37
ord_006796,credit_card,5,194.86
ord_006797,credit_card,1,532.83
ord_006798,credit_card,2,537.33
ord_006799,credit_card,1,334.4
ord_006800,voucher,1,208.8
ord_006801,credit_card,1,616.47
ord_006802,boleto,1,184.87
ord_006803,credit_card,2,327.67
ord_006804,credit_card,3,312.74
ord_006805,boleto,1,169.22
ord_006806,debit_card,1,627.17
ord_006807,credit_card,3,487.07
ord_006808,credit_card,3,1369.68
ord_006809,credit_card,1,883.32
ord_006810,voucher,1,575.41
ord_006811,credit_card,3,629.22
ord_006812,voucher,1,689.81
ord_006813,boleto,1,135.13
ord_006814,credit_card,1,1255.47
ord_006815,credit_card,5,402.19
ord_006816,credit_card,1,503.02
ord_006817,boleto,1,227.42
ord_006818,credit_card,12,529.17
ord_006819,credit_card,1,395.84
ord_006820,boleto,1,734.08
ord_006821,credit_card,1,82.66
ord_006822,credit_card,4,328.52
ord_006823,credit_card,2,345.84
ord_006824,credit_card,1,1378.77
ord_006825,credit_card,4,942.33
ord_006826,credit_card,1,601.98
ord_006827,credit_card,8,648.54
ord_006828,credit_card,3,192.98
ord_006829,credit_card,1,266.33
ord_006830,credit_card,2,357.66
ord_006831,credit_card,10,552.41
ord_006832,boleto,1,282.39
ord_006833,boleto,1,274.4
ord_006834,boleto,1,248.45
ord_006835,credit_card,1,359.88
ord_006836,debit_card,1,256.62
ord_006837,credit_card,6,1308.87
ord_006838,boleto,1,614.97
ord_006839,credit_card,4,511.44
ord_006840,voucher,1,912.62
ord_006841,boleto,1,101.28
ord_006842,boleto,1,550.74
ord_006843,boleto,1,322.59
ord_006844,boleto,1,359.35
ord_006845,debit_card,1,87.11
ord_006846,credit_card,6,518.8
ord_006847,credit_card,3,932.04
ord_006848,boleto,1,435.04
ord_006849,boleto,1,146.09
ord_006850,credit_card,3,795.98
ord_006851,debit_card,1,1142.34
ord_006852,boleto,1,110.15
ord_006853,debit_card,1,411.2
ord_006854,credit_card,1,431.42
ord_006855,credit_card,6,92.99
ord_006856,credit_card,1,491.54
ord_006857,credit_card,4,417.04
ord_006858,boleto,1,1172.45
ord_006859,credit_card,4,680.34
ord_006860,credit_card,1,365.06
ord_006861,credit_card,12,282.81
ord_006862,boleto,1,293.92
ord_006863,credit_card,2,615.76
ord_006864,credit_card,1,330.51
ord_006865,credit_card,1,520.55
ord_006866,credit_card,2,1075.42
ord_006867,voucher,1,426.06
ord_006868,credit_card,1,647.63
ord_006869,credit_card,3,248.69
ord_006870,credit_card,1,1000.83
ord_006871,debit_card,1,528.74
ord_006872,debit_card,1,87.25
ord_006873,credit_card,8,598.89
ord_006874,boleto,1,106.85
ord_006875,credit_card,6,222.8
ord_006876,credit_card,3,120.6
ord_006877,boleto,1,218.97
ord_006878,debit_card,1,481.69
ord_006879,debit_card,1,546.94
ord_006880,debit_card,1,365.64
ord_006881,credit_card,1,360.96
ord_006882,debit_card,1,129.58
ord_006883,boleto,1,509.55
ord_006884,credit_card,2,341.81
ord_006885,boleto,1,980.44
ord_006886,credit_card,8,419.12
ord_006887,credit_card,2,400.68
ord_006888,credit_card,2,1551.94
ord_006889,credit_card,2,320.62
ord_006890,credit_card,2,398.94
ord_006891,credit_card,1,445.63
ord_006892,debit_card,1,708.76
ord_006893,credit_card,1,96.25
ord_006894,credit_card,3,611.04
ord_006895,credit_card,1,835.31
ord_006896,credit_card,1,363.86
ord_006897,credit_card,6,163.89
ord_006898,voucher,1,629.56
ord_006899,credit_card,8,415.29
ord_006900,credit_card,12,60.45
ord_006901,credit_card,1,324.71
ord_006902,credit_card,6,1378.99
ord_006903,credit_card,10,658.81
ord_006904,credit_card,8,549.38
ord_006905,credit_card,6,571.71
ord_006906,voucher,1,1099.84
ord_006907,boleto,1,267.01
ord_006908,credit_card,2,717.11
ord_006909,credit_card,4,172.77
ord_006910,credit_card,2,149.04
ord_006911,boleto,1,959.2
ord_006912,credit_card,5,694.98
ord_006913,boleto,1,43.31
ord_006914,boleto,1,279.32
ord_006915,credit_card,5,484.63
ord_006916,boleto,1,124.91
ord_006917,voucher,1,85.6
ord_006918,credit_card,5,628.91
ord_006919,debit_card,1,169.15
ord_006920,credit_card,4,744.39
ord_006921,credit_card,5,609.79
ord_006922,debit_card,1,130.93
ord_006923,credit_card,3,501.13
ord_006924,credit_card,4,414.57
ord_006925,boleto,1,482.01
ord_006926,credit_card,1,418.84
ord_006927,boleto,1,480.9
ord_006928,boleto,1,99.96
ord_006929,credit_card,8,885.16
ord_006930,credit_card,2,653.77
ord_006931,credit_card,1,280.67
ord_006932,credit_card,8,1040.8
ord_006933,debit_card,1,494.55
ord_006934,debit_card,1,719.88
ord_006935,boleto,1,334.74
ord_006936,credit_card,2,685.51
ord_006937,boleto,1,690.25
ord_006938,credit_card,2,531.5
ord_006939,debit_card,1,103.71
ord_006940,boleto,1,54.62
ord_006941,boleto,1,287.63
ord_006942,boleto,1,477.85
ord_006943,credit_card,5,1126.45
ord_006944,credit_card,3,173.77
ord_006945,credit_card,2,623.63
ord_006946,boleto,1,243.57
ord_006947,credit_card,4,969.64
ord_006948,credit_card,4,1694.89
ord_006949,boleto,1,298.26
ord_006950,boleto,1,913.86
ord_006951,boleto,1,252.12
ord_006952,boleto,1,68.28
ord_006953,debit_card,1,500.93
ord_006954,debit_card,1,217.37
ord_006955,boleto,1,171.0
ord_006956,credit_card,1,464.85
ord_006957,credit_card,2,2328.17
ord_006958,credit_card,2,159.53
ord_006959,credit_card,8,354.38
ord_006960,credit_card,1,1347.32
ord_006961,credit_card,1,495.35
ord_006962,debit_card,1,189.64
ord_006963,credit_card,4,519.44
ord_006964,boleto,1,1563.61
ord_006965,boleto,1,803.24
ord_006966,debit_card,1,61.55
ord_006967,credit_card,3,415.27
ord_006968,credit_card,12,540.59
ord_006969,voucher,1,683.91
ord_006970,boleto,1,317.56
ord_006971,credit_card,1,537.42
ord_006972,credit_card,1,948.66
ord_006973,credit_card,2,84.04
ord_006974,credit_card,1,298.41
ord_006975,voucher,1,449.36
ord_006976,credit_card,8,957.97
ord_006977,boleto,1,466.38
ord_006978,boleto,1,371.06
ord_006979,credit_card,8,475.08
ord_006980,credit_card,5,393.83
ord_006981,credit_card,2,177.54
ord_006982,credit_card,8,759.14
ord_006983,boleto,1,211.97
ord_006984,credit_card,1,536.0
ord_006985,credit_card,6,302.89
ord_006986,credit_card,1,186.2
ord_006987,credit_card,3,386.04
ord_006988,credit_card,2,747.67
ord_006989,voucher,1,786.68
ord_006990,boleto,1,989.89
ord_006991,credit_card,2,427.77
ord_006992,boleto,1,336.9
ord_006993,debit_card,1,729.74
ord_006994,credit_card,3,689.4
ord_006995,voucher,1,989.82
ord_006996,boleto,1,1413.94
ord_006997,credit_card,2,290.35
ord_006998,credit_card,3,91.58
ord_006999,credit_card,6,640.07
ord_007000,voucher,1,93.45
ord_007001,debit_card,1,343.49
ord_007002,credit_card,8,573.38
ord_007003,boleto,1,1116.84
ord_007004,credit_card,8,470.0
ord_007005,boleto,1,614.31
ord_007006,boleto,1,543.54
ord_007007,credit_card,5,102.11
ord_007008,credit_card,5,243.24
ord_007009,credit_card,3,499.61
ord_007010,credit_card,1,212.04
ord_007011,credit_card,3,312.19
ord_007012,credit_card,3,515.0
ord_007013,boleto,1,459.21
ord_007014,debit_card,1,381.82
ord_007015,boleto,1,660.45
ord_007016,credit_card,8,44.27
ord_007017,voucher,1,449.09
ord_007018,boleto,1,502.28
ord_007019,credit_card,2,594.96
ord_007020,boleto,1,124.58
ord_007021,credit_card,10,1014.09
ord_007022,voucher,1,486.99
ord_007023,credit_card,6,46.28
ord_007024,voucher,1,488.44
ord_007025,debit_card,1,1104.52
ord_007026,credit_card,1,1098.84
ord_007027,credit_card,8,55.58
ord_007028,boleto,1,226.84
ord_007029,boleto,1,98.46
ord_007030,boleto,1,103.64
ord_007031,voucher,1,447.74
ord_007032,voucher,1,55.92
ord_007033,credit_card,6,630.47
ord_007034,credit_card,2,498.27
ord_007035,credit_card,5,1392.72
ord_007036,boleto,1,863.95
ord_007037,credit_card,12,519.65
ord_007038,credit_card,1,911.33
ord_007039,boleto,1,217.96
ord_007040,credit_card,1,362.36
ord_007041,boleto,1,329.08
ord_007042,credit_card,1,100.19
ord_007043,credit_card,5,258.26
ord_007044,debit_card,1,655.55
ord_007045,credit_card,8,650.61
ord_007046,boleto,1,848.49
ord_007047,debit_card,1,241.37
ord_007048,credit_card,1,268.57
ord_007049,boleto,1,515.57
ord_007050,voucher,1,420.57
ord_007051,credit_card,10,147.58
ord_007052,boleto,1,236.86
ord_007053,credit_card,6,132.9
ord_007054,boleto,1,849.18
ord_007055,boleto,1,682.78
ord_007056,credit_card,5,350.96
ord_007057,debit_card,1,584.18
ord_007058,credit_card,3,415.89
ord_007059,debit_card,1,644.02
ord_007060,credit_card,3,621.25
ord_007061,boleto,1,551.42
ord_007062,boleto,1,592.46
ord_007063,credit_card,1,248.16
ord_007064,boleto,1,544.8
ord_007065,boleto,1,733.4
ord_007066,credit_card,6,831.14
ord_007067,credit_card,3,794.06
ord_007068,credit_card,8,562.55
ord_007069,credit_card,2,128.85
ord_007070,credit_card,1,653.54
ord_007071,boleto,1,438.17
ord_007072,boleto,1,592.79
ord_007073,credit_card,1,549.82
ord_007074,credit_card,2,324.16
ord_007075,credit_card,2,661.11
ord_007076,credit_card,12,464.94
ord_007077,credit_card,1,1556.93
ord_007078,boleto,1,451.83
ord_007079,credit_card,1,637.56
ord_007080,boleto,1,89.4
ord_007081,boleto,1,335.7
ord_007082,credit_card,1,638.94
ord_007083,voucher,1,508.99
ord_007084,credit_card,8,416.91
ord_007085,boleto,1,318.24
ord_007086,voucher,1,165.41
ord_007087,credit_card,5,391.95
ord_007088,credit_card,3,234.96
ord_007089,debit_card,1,139.91
ord_007090,credit_card,1,1159.1
ord_007091,credit_card,1,489.93
ord_007092,credit_card,5,384.71
ord_007093,credit_card,12,572.1
ord_007094,credit_card,3,544.83
ord_007095,boleto,1,409.48
ord_007096,debit_card,1,526.24
ord_007097,credit_card,1,586.42
ord_007098,credit_card,3,574.55
ord_007099,credit_card,10,229.78
ord_007100,credit_card,1,889.96
ord_007101,debit_card,1,37.9
ord_007102,debit_card,1,672.87
ord_007103,credit_card,1,509.27
ord_007104,boleto,1,430.78
ord_007105,boleto,1,515.13
ord_007106,boleto,1,1730.59
ord_007107,credit_card,1,596.53
ord_007108,credit_card,1,1036.19
ord_007109,boleto,1,814.17
ord_007110,credit_card,2,334.48
ord_007111,boleto,1,145.36
ord_007112,credit_card,1,590.75
ord_007113,credit_card,1,466.63
ord_007114,credit_card,5,216.68
ord_007115,credit_card,4,1451.95
ord_007116,boleto,1,367.02
ord_007117,boleto,1,691.93
ord_007118,voucher,1,109.05
ord_007119,credit_card,1,278.75
ord_007120,boleto,1,1156.97
ord_007121,credit_card,3,1248.7
ord_007122,credit_card,10,664.55
ord_007123,credit_card,6,330.17
ord_007124,debit_card,1,1254.04
ord_007125,debit_card,1,562.17
ord_007126,credit_card,5,766.02
ord_007127,boleto,1,1349.36
ord_007128,credit_card,1,391.95
ord_007129,voucher,1,302.22
ord_007130,boleto,1,1823.73
ord_007131,credit_card,4,301.93
ord_007132,debit_card,1,515.02
ord_007133,debit_card,1,283.75
ord_007134,credit_card,4,514.0
ord_007135,credit_card,5,135.69
ord_007136,debit_card,1,183.34
ord_007137,credit_card,5,484.79
ord_007138,voucher,1,357.66
ord_007139,credit_card,6,204.15
ord_007140,debit_card,1,1265.94
ord_007141,credit_card,5,645.39
ord_007142,credit_card,2,71.52
ord_007143,voucher,1,338.26
ord_007144,credit_card,2,780.09
ord_007145,boleto,1,453.97
ord_007146,credit_card,6,636.8
ord_007147,voucher,1,773.89
ord_007148,credit_card,8,929.44
ord_007149,credit_card,6,756.34
ord_007150,credit_card,5,794.18
ord_007151,boleto,1,1066.4
ord_007152,credit_card,8,419.62
ord_007153,credit_card,1,386.4
ord_007154,boleto,1,1170.85
ord_007155,credit_card,1,348.42
ord_007156,credit_card,2,472.65
ord_007157,credit_card,1,1138.18
ord_007158,credit_card,12,469.46
ord_007159,credit_card,4,835.17
ord_007160,boleto,1,567.46
ord_007161,credit_card,1,237.45
ord_007162,boleto,1,231.0
ord_007163,credit_card,1,470.6
ord_007164,debit_card,1,206.55
ord_007165,debit_card,1,284.36
ord_007166,credit_card,3,324.53
ord_007167,debit_card,1,240.17
ord_007168,credit_card,2,363.85
ord_007169,boleto,1,1378.24
ord_007170,credit_card,1,123.44
ord_007171,voucher,1,686.81
ord_007172,credit_card,1,263.32
ord_007173,voucher,1,203.34
ord_007174,credit_card,1,195.36
ord_007175,boleto,1,507.79
ord_007176,credit_card,4,481.11
ord_007177,credit_card,3,81.59
ord_007178,debit_card,1,482.94
ord_007179,boleto,1,80.03
ord_007180,boleto,1,396.32
ord_007181,credit_card,1,1169.97
ord_007182,credit_card,1,586.43
ord_007183,boleto,1,616.96
ord_007184,credit_card,5,351.86
ord_007185,credit_card,6,1327.84
ord_007186,credit_card,6,1683.1
ord_007187,credit_card,2,1349.22
ord_007188,boleto,1,593.71
ord_007189,boleto,1,514.08
ord_007190,credit_card,1,218.34
ord_007191,debit_card,1,750.52
ord_007192,credit_card,6,564.12
ord_007193,boleto,1,793.01
ord_007194,boleto,1,461.29
ord_007195,credit_card,12,633.83
ord_007196,credit_card,1,560.66
ord_007197,credit_card,1,605.59
ord_007198,credit_card,5,208.1
ord_007199,boleto,1,95.11
ord_007200,voucher,1,410.44
ord_007201,credit_card,5,1246.7
ord_007202,voucher,1,453.83
ord_007203,credit_card,5,480.28
ord_007204,credit_card,1,363.9
ord_007205,boleto,1,178.16
ord_007206,credit_card,4,510.42
ord_007207,boleto,1,36.48
ord_007208,credit_card,1,92.44
ord_007209,voucher,1,181.81
ord_007210,credit_card,3,400.87
ord_007211,credit_card,1,844.14
ord_007212,boleto,1,432.33
ord_007213,boleto,1,616.65
ord_007214,debit_card,1,268.27
ord_007215,credit_card,8,633.35
ord_007216,boleto,1,1059.69
ord_007217,boleto,1,470.34
ord_007218,credit_card,8,466.81
ord_007219,debit_card,1,306.14
ord_007220,credit_card,5,88.25
ord_007221,credit_card,8,587.94
ord_007222,boleto,1,308.64
ord_007223,debit_card,1,593.34
ord_007224,credit_card,3,528.75
ord_007225,boleto,1,119.66
ord_007226,boleto,1,992.11
ord_007227,credit_card,4,422.69
ord_007228,credit_card,1,1844.9
ord_007229,credit_card,6,590.86
ord_007230,credit_card,5,388.14
ord_007231,credit_card,12,61.54
ord_007232,credit_card,12,406.57
ord_007233,voucher,1,153.24
ord_007234,boleto,1,738.34
ord_007235,credit_card,6,1213.96
ord_007236,voucher,1,325.26
ord_007237,credit_card,8,510.34
ord_007238,debit_card,1,160.4
ord_007239,boleto,1,200.39
ord_007240,debit_card,1,590.28
ord_007241,voucher,1,986.89
ord_007242,debit_card,1,515.46
ord_007243,credit_card,1,449.88
ord_007244,credit_card,4,335.53
ord_007245,credit_card,1,152.57
ord_007246,boleto,1,172.18
ord_007247,credit_card,3,230.64
ord_007248,boleto,1,73.59
ord_007249,credit_card,1,233.54
ord_007250,credit_card,5,657.62
ord_007251,credit_card,3,634.89
ord_007252,voucher,1,697.38
ord_007253,credit_card,10,343.19
ord_007254,credit_card,8,105.96
ord_007255,boleto,1,554.51
ord_007256,debit_card,1,189.84
ord_007257,credit_card,10,243.52
ord_007258,credit_card,6,388.89
ord_007259,voucher,1,527.6
ord_007260,credit_card,1,430.8
ord_007261,boleto,1,761.7
ord_007262,credit_card,1,34.09
ord_007263,boleto,1,325.09
ord_007264,boleto,1,622.23
ord_007265,credit_card,4,409.31
ord_007266,boleto,1,934.46
ord_007267,voucher,1,563.39
ord_007268,credit_card,6,633.73
ord_007269,voucher,1,383.9
ord_007270,credit_card,5,394.14
ord_007271,credit_card,4,721.48
ord_007272,credit_card,2,246.66
ord_007273,boleto,1,549.79
ord_007274,boleto,1,1688.78
ord_007275,credit_card,1,119.63
ord_007276,credit_card,1,412.59
ord_007277,credit_card,6,279.91
ord_007278,boleto,1,335.61
ord_007279,credit_card,5,202.3
ord_007280,credit_card,10,628.57
ord_007281,boleto,1,76.01
ord_007282,credit_card,8,145.45
ord_007283,credit_card,5,740.26
ord_007284,boleto,1,49.9
ord_007285,boleto,1,616.76
ord_007286,credit_card,1,225.83
ord_007287,credit_card,1,493.61
ord_007288,credit_card,1,481.64
ord_007289,credit_card,12,295.67
ord_007290,boleto,1,210.32
ord_007291,boleto,1,327.58
ord_007292,boleto,1,1345.17
ord_007293,boleto,1,521.89
ord_007294,credit_card,10,76.35
ord_007295,credit_card,2,268.91
ord_007296,credit_card,1,402.0
ord_007297,boleto,1,569.11
ord_007298,boleto,1,849.94
ord_007299,credit_card,2,160.05
ord_007300,boleto,1,1873.19
ord_007301,credit_card,1,538.65
ord_007302,debit_card,1,806.78
ord_007303,voucher,1,626.55
ord_007304,boleto,1,1042.94
ord_007305,voucher,1,1091.76
ord_007306,credit_card,1,176.49
ord_007307,boleto,1,457.71
ord_007308,credit_card,8,100.93
ord_007309,credit_card,6,654.93
ord_007310,boleto,1,633.96
ord_007311,boleto,1,306.06
ord_007312,credit_card,1,823.36
ord_007313,debit_card,1,504.01
ord_007314,credit_card,4,504.3
ord_007315,voucher,1,576.4
ord_007316,debit_card,1,920.38
ord_007317,boleto,1,450.39
ord_007318,boleto,1,1371.59
ord_007319,credit_card,1,268.95
ord_007320,boleto,1,393.03
ord_007321,voucher,1,471.33
ord_007322,boleto,1,364.92
ord_007323,boleto,1,1163.31
ord_007324,credit_card,5,801.43
ord_007325,credit_card,6,129.93
ord_007326,boleto,1,281.62
ord_007327,credit_card,8,523.0
ord_007328,boleto,1,577.82
ord_007329,credit_card,1,318.26
ord_007330,credit_card,6,2227.43
ord_007331,credit_card,5,575.73
ord_007332,boleto,1,318.97
ord_007333,credit_card,5,1467.31
ord_007334,credit_card,5,125.46
ord_007335,credit_card,1,315.05
ord_007336,debit_card,1,1302.63
ord_007337,credit_card,3,842.59
ord_007338,boleto,1,590.11
ord_007339,boleto,1,195.52
ord_007340,credit_card,1,971.44
ord_007341,credit_card,8,77.88
ord_007342,boleto,1,725.53
ord_007343,credit_card,2,182.72
ord_007344,credit_card,5,529.21
ord_007345,credit_card,1,998.14
ord_007346,credit_card,3,524.77
ord_007347,credit_card,1,261.54
ord_007348,boleto,1,167.37
ord_007349,credit_card,3,69.44
ord_007350,credit_card,1,1448.39
ord_007351,boleto,1,1684.96
ord_007352,credit_card,1,58.29
ord_007353,boleto,1,370.22
ord_007354,credit_card,10,462.13
ord_007355,credit_card,5,546.53
ord_007356,debit_card,1,1438.66
ord_007357,credit_card,3,286.96
ord_007358,boleto,1,136.55
ord_007359,credit_card,3,158.13
ord_007360,credit_card,1,670.46
ord_007361,credit_card,5,454.63
ord_007362,boleto,1,445.71
ord_007363,boleto,1,195.08
ord_007364,credit_card,1,1309.1
ord_007365,boleto,1,634.19
ord_007366,credit_card,1,323.39
ord_007367,credit_card,3,773.72
ord_007368,boleto,1,281.93
ord_007369,credit_card,8,868.43
ord_007370,credit_card,5,1985.55
ord_007371,credit_card,1,226.4
ord_007372,boleto,1,467.36
ord_007373,credit_card,1,747.81
ord_007374,boleto,1,230.73
ord_007375,credit_card,1,667.79
ord_007376,voucher,1,548.5
ord_007377,voucher,1,121.26
ord_007378,debit_card,1,230.67
ord_007379,debit_card,1,403.64
ord_007380,credit_card,4,630.3
ord_007381,credit_card,1,165.32
ord_007382,debit_card,1,298.75
ord_007383,credit_card,2,366.2
ord_007384,boleto,1,168.73
ord_007385,credit_card,5,608.7
ord_007386,boleto,1,822.86
ord_007387,credit_card,1,878.85
ord_007388,debit_card,1,463.32
ord_007389,credit_card,1,558.57
ord_007390,credit_card,3,84.55
ord_007391,voucher,1,632.66
ord_007392,debit_card,1,1529.22
ord_007393,boleto,1,329.63
ord_007394,credit_card,1,423.79
ord_007395,credit_card,1,364.39
ord_007396,credit_card,1,992.17
ord_007397,boleto,1,806.48
ord_007398,credit_card,6,539.68
ord_007399,voucher,1,707.36
ord_007400,debit_card,1,276.46
ord_007401,boleto,1,593.62
ord_007402,credit_card,6,1151.17
ord_007403,credit_card,1,385.59
ord_007404,credit_card,1,205.03
ord_007405,debit_card,1,158.48
ord_007406,credit_card,1,389.25
ord_007407,credit_card,3,313.67
ord_007408,boleto,1,235.58
ord_007409,credit_card,8,863.88
ord_007410,boleto,1,162.82
ord_007411,credit_card,10,593.13
ord_007412,boleto,1,712.8
ord_007413,credit_card,1,1444.16
ord_007414,credit_card,4,474.35
ord_007415,boleto,1,486.03
ord_007416,credit_card,5,469.11
ord_007417,boleto,1,68.26
ord_007418,credit_card,10,59.61
ord_007419,credit_card,1,196.66
ord_007420,credit_card,3,692.81
ord_007421,credit_card,5,62.85
ord_007422,credit_card,2,499.73
ord_007423,credit_card,1,67.97
ord_007424,voucher,1,623.3
ord_007425,credit_card,3,232.64
ord_007426,credit_card,5,574.1
ord_007427,debit_card,1,999.96
ord_007428,debit_card,1,683.65
ord_007429,debit_card,1,433.13
ord_007430,credit_card,2,1220.63
ord_007431,credit_card,3,672.25
ord_007432,credit_card,10,448.13
ord_007433,credit_card,8,539.48
ord_007434,boleto,1,121.54
ord_007435,boleto,1,370.66
ord_007436,voucher,1,1745.68
ord_007437,credit_card,2,1241.17
ord_007438,boleto,1,646.82
ord_007439,credit_card,10,1379.27
ord_007440,credit_card,10,522.74
ord_007441,voucher,1,447.99
ord_007442,debit_card,1,509.69
ord_007443,credit_card,1,587.27
ord_007444,credit_card,2,1116.08
ord_007445,debit_card,1,667.24
ord_007446,credit_card,6,589.31
ord_007447,debit_card,1,800.28
ord_007448,credit_card,2,254.0
ord_007449,credit_card,2,156.43
ord_007450,debit_card,1,262.24
ord_007451,voucher,1,161.65
ord_007452,boleto,1,433.95
ord_007453,credit_card,4,690.56
ord_007454,boleto,1,1087.76
ord_007455,credit_card,3,303.21
ord_007456,boleto,1,111.79
ord_007457,credit_card,1,355.24
ord_007458,boleto,1,344.33
ord_007459,credit_card,6,564.2
ord_007460,debit_card,1,1551.37
ord_007461,boleto,1,391.31
ord_007462,credit_card,1,283.99
ord_007463,voucher,1,410.79
ord_007464,voucher,1,386.43
ord_007465,credit_card,2,132.64
ord_007466,credit_card,5,395.27
ord_007467,credit_card,6,268.88
ord_007468,credit_card,1,585.03
ord_007469,credit_card,5,350.32
ord_007470,boleto,1,206.0
ord_007471,credit_card,3,614.91
ord_007472,credit_card,1,1618.95
ord_007473,boleto,1,401.79
ord_007474,boleto,1,1069.92
ord_007475,boleto,1,558.41
ord_007476,boleto,1,239.66
ord_007477,credit_card,8,1017.56
ord_007478,credit_card,1,330.49
ord_007479,debit_card,1,223.28
ord_007480,credit_card,2,609.79
ord_007481,credit_card,1,1310.35
ord_007482,credit_card,4,866.47
ord_007483,credit_card,5,345.5
ord_007484,credit_card,1,635.43
ord_007485,credit_card,2,1381.99
ord_007486,credit_card,3,303.48
ord_007487,credit_card,1,581.13
ord_007488,boleto,1,177.29
ord_007489,debit_card,1,1102.54
ord_007490,credit_card,5,321.93
ord_007491,debit_card,1,52.51
ord_007492,voucher,1,55.09
ord_007493,boleto,1,386.0
ord_007494,boleto,1,586.97
ord_007495,boleto,1,660.14
ord_007496,voucher,1,52.2
ord_007497,credit_card,10,312.16
ord_007498,credit_card,2,1461.61
ord_007499,boleto,1,74.12
ord_007500,credit_card,6,158.5
ord_007501,credit_card,1,787.06
ord_007502,debit_card,1,471.88
ord_007503,credit_card,8,1251.85
ord_007504,credit_card,1,75.28
ord_007505,debit_card,1,624.67
ord_007506,voucher,1,697.76
ord_007507,voucher,1,429.48
ord_007508,credit_card,2,197.97
ord_007509,debit_card,1,488.52
ord_007510,credit_card,8,328.77
ord_007511,credit_card,12,146.24
ord_007512,credit_card,8,623.43
ord_007513,boleto,1,431.27
ord_007514,boleto,1,271.44
ord_007515,boleto,1,793.13
ord_007516,voucher,1,611.15
ord_007517,credit_card,1,495.1
ord_007518,voucher,1,420.24
ord_007519,credit_card,1,546.13
ord_007520,debit_card,1,280.36
ord_007521,boleto,1,294.41
ord_007522,boleto,1,436.22
ord_007523,credit_card,2,599.01
ord_007524,credit_card,1,581.64
ord_007525,credit_card,1,623.67
ord_007526,credit_card,1,337.45
ord_007527,voucher,1,351.22
ord_007528,boleto,1,459.09
ord_007529,credit_card,8,170.68
ord_007530,credit_card,6,506.27
ord_007531,credit_card,12,332.07
ord_007532,credit_card,1,1331.28
ord_007533,credit_card,6,325.24
ord_007534,credit_card,3,974.1
ord_007535,voucher,1,177.21
ord_007536,voucher,1,363.94
ord_007537,voucher,1,376.44
ord_007538,credit_card,1,209.33
ord_007539,boleto,1,541.09
ord_007540,credit_card,2,268.19
ord_007541,boleto,1,498.34
ord_007542,credit_card,3,243.73
ord_007543,credit_card,12,284.39
ord_007544,credit_card,2,662.55
ord_007545,voucher,1,1057.33
ord_007546,credit_card,2,450.46
ord_007547,boleto,1,1559.02
ord_007548,credit_card,10,722.69
ord_007549,boleto,1,426.14
ord_007550,debit_card,1,189.92
ord_007551,boleto,1,1116.54
ord_007552,credit_card,5,1025.16
ord_007553,credit_card,4,176.3
ord_007554,credit_card,6,234.37
ord_007555,credit_card,5,1019.56
ord_007556,credit_card,5,623.98
ord_007557,voucher,1,861.78
ord_007558,boleto,1,108.33
ord_007559,credit_card,1,129.33
ord_007560,boleto,1,553.88
ord_007561,credit_card,6,701.78
ord_007562,credit_card,2,541.47
ord_007563,credit_card,6,523.6
ord_007564,credit_card,4,1096.55
ord_007565,debit_card,1,100.5
ord_007566,credit_card,6,236.1
ord_007567,credit_card,10,736.54
ord_007568,credit_card,1,648.97
ord_007569,credit_card,1,199.92
ord_007570,credit_card,4,215.56
ord_007571,boleto,1,45.54
ord_007572,credit_card,1,469.88
ord_007573,credit_card,2,297.97
ord_007574,credit_card,1,262.56
ord_007575,debit_card,1,463.93
ord_007576,boleto,1,295.6
ord_007577,credit_card,1,684.82
ord_007578,credit_card,3,209.29
ord_007579,boleto,1,120.19
ord_007580,credit_card,2,1446.84
ord_007581,boleto,1,686.54
ord_007582,boleto,1,214.03
ord_007583,boleto,1,354.17
ord_007584,credit_card,1,661.48
ord_007585,credit_card,5,1733.29
ord_007586,credit_card,5,450.38
ord_007587,boleto,1,87.96
ord_007588,debit_card,1,580.0
ord_007589,credit_card,4,601.23
ord_007590,boleto,1,656.95
ord_007591,boleto,1,120.93
ord_007592,credit_card,3,154.39
ord_007593,debit_card,1,435.75
ord_007594,boleto,1,136.63
ord_007595,credit_card,8,777.95
ord_007596,credit_card,1,388.4
ord_007597,credit_card,1,183.86
ord_007598,credit_card,6,410.06
