order_id,item_number,product_category,price,freight_value
ord_006669,1,health_beauty,464.24,15.29
ord_006670,1,bed_bath_table,171.19,31.55
ord_006671,1,fashion_bags_accessories,90.47,17.35
ord_006671,2,bed_bath_table,178.16,43.07
ord_006672,1,sports_leisure,384.83,40.4
ord_006672,2,computers_accessories,150.18,26.64
ord_006672,3,furniture_decor,193.92,22.17
ord_006673,1,auto,41.76,44.06
ord_006673,2,garden_tools,63.72,33.86
ord_006674,1,garden_tools,599.97,45.25
ord_006675,1,babies,24.44,26.09
ord_006675,2,perfumery,289.28,29.85
ord_006676,1,books_general_interest,99.15,9.07
ord_006677,1,computers_accessories,425.66,11.4
ord_006678,1,telephony,470.83,41.14
ord_006678,2,computers_accessories,567.82,27.13
ord_006678,3,health_beauty,478.85,33.75
ord_006679,1,health_beauty,597.69,38.52
ord_006680,1,pet_shop,134.77,22.42
ord_006681,1,watches_gifts,460.22,23.2
ord_006682,1,perfumery,257.77,14.69
ord_006682,2,furniture_decor,554.01,40.9
ord_006683,1,bed_bath_table,74.48,27.5
ord_006683,2,housewares,643.98,24.26
ord_006683,3,electronics,821.93,37.18
ord_006684,1,furniture_decor,686.07,19.72
ord_006684,2,pet_shop,649.96,30.03
ord_006685,1,housewares,122.13,20.16
ord_006685,2,garden_tools,215.97,42.35
ord_006686,1,food_drink,427.68,41.22
ord_006687,1,auto,224.45,35.68
ord_006688,1,garden_tools,516.67,32.0
ord_006689,1,sports_leisure,369.76,26.66
ord_006690,1,housewares,266.69,8.04
ord_006691,1,toys,527.6,31.25
ord_006692,1,furniture_decor,554.51,9.49
ord_006693,1,health_beauty,420.13,24.32
ord_006693,2,fashion_bags_accessories,551.45,37.46
ord_006693,3,sports_leisure,411.88,24.02
ord_006694,1,telephony,459.65,12.14
ord_006695,1,sports_leisure,364.24,11.11
ord_006696,1,computers_accessories,171.48,43.42
ord_006697,1,auto,536.91,13.2
ord_006697,2,computers_accessories,594.2,24.44
ord_006698,1,sports_leisure,84.21,13.65
ord_006698,2,cool_stuff,482.74,9.34
ord_006699,1,computers_accessories,375.16,36.31
ord_006700,1,pet_shop,238.27,18.78
ord_006700,2,electronics,513.35,13.59
ord_006701,1,computers_accessories,817.13,21.13
ord_006702,1,auto,498.09,12.4
ord_006703,1,fashion_bags_accessories,517.17,35.72
ord_006703,2,bed_bath_table,313.05,35.21
ord_006704,1,computers_accessories,25.36,30.49
ord_006704,2,cool_stuff,289.49,9.4
ord_006704,3,garden_tools,526.47,15.25
ord_006705,1,health_beauty,94.83,17.22
ord_006706,1,bed_bath_table,298.92,43.48
ord_006707,1,auto,334.96,44.83
ord_006708,1,babies,25.87,31.97
ord_006709,1,babies,144.47,35.81
ord_006710,1,furniture_decor,315.49,34.15
ord_006711,1,stationery,98.95,39.1
ord_006712,1,stationery,274.44,11.12
ord_006712,2,watches_gifts,367.31,9.91
ord_006713,1,furniture_decor,97.33,13.09
ord_006714,1,computers_accessories,683.1,17.71
ord_006715,1,telephony,304.88,8.16
ord_006716,1,watches_gifts,81.62,15.11
ord_006717,1,computers_accessories,525.22,31.47
ord_006718,1,computers_accessories,837.31,34.35
ord_006718,2,sports_leisure,142.91,34.94
ord_006719,1,health_beauty,30.54,31.36
ord_006720,1,sports_leisure,490.28,25.28
ord_006721,1,sports_leisure,290.28,36.04
ord_006722,1,sports_leisure,570.67,9.39
ord_006723,1,furniture_decor,706.64,42.85
ord_006723,2,babies,142.48,37.89
ord_006723,3,bed_bath_table,277.09,28.44
ord_006723,4,pet_shop,316.21,12.84
ord_006724,1,bed_bath_table,134.23,39.62
ord_006725,1,furniture_decor,597.88,10.72
ord_006725,2,auto,526.51,37.51
ord_006725,3,health_beauty,27.08,11.93
ord_006726,1,auto,150.6,14.89
ord_006727,1,bed_bath_table,53.75,12.84
ord_006728,1,cool_stuff,173.96,28.37
ord_006729,1,watches_gifts,311.02,40.72
ord_006730,1,furniture_decor,143.66,42.97
ord_006730,2,furniture_decor,819.4,31.95
ord_006731,1,stationery,52.77,23.25
ord_006732,1,furniture_decor,684.57,29.21
ord_006733,1,bed_bath_table,127.97,26.17
ord_006733,2,fashion_bags_accessories,628.3,43.22
ord_006734,1,pet_shop,252.14,26.62
ord_006734,2,furniture_decor,779.47,39.72
ord_006734,3,toys,328.29,33.3
ord_006734,4,furniture_decor,771.09,18.18
ord_006735,1,computers_accessories,505.28,23.83
ord_006736,1,toys,63.66,13.29
ord_006737,1,garden_tools,199.28,18.38
ord_006738,1,toys,33.07,10.09
ord_006739,1,bed_bath_table,600.95,27.83
ord_006739,2,sports_leisure,246.08,12.76
ord_006739,3,garden_tools,204.36,34.26
ord_006740,1,health_beauty,44.62,9.98
ord_006741,1,auto,578.52,13.14
ord_006742,1,pet_shop,97.42,26.47
ord_006743,1,computers_accessories,799.99,21.26
ord_006744,1,bed_bath_table,138.75,24.75
ord_006745,1,telephony,153.18,28.56
ord_006746,1,health_beauty,598.37,34.19
ord_006747,1,telephony,304.88,41.12
ord_006747,2,health_beauty,445.07,27.45
ord_006748,1,watches_gifts,320.8,29.14
ord_006748,2,bed_bath_table,98.97,29.25
ord_006748,3,bed_bath_table,228.4,30.08
ord_006748,4,perfumery,262.57,16.6
ord_006749,1,perfumery,119.27,38.63
ord_006750,1,food_drink,118.41,30.74
ord_006751,1,furniture_decor,381.95,15.91
ord_006752,1,housewares,598.7,33.61
ord_006752,2,furniture_decor,87.83,10.23
ord_006753,1,watches_gifts,42.04,43.26
ord_006754,1,bed_bath_table,328.42,11.06
ord_006755,1,electronics,443.64,20.34
ord_006756,1,fashion_bags_accessories,599.45,18.36
ord_006757,1,books_general_interest,92.34,14.14
ord_006758,1,pet_shop,301.69,33.19
ord_006759,1,bed_bath_table,334.71,19.07
ord_006760,1,sports_leisure,41.52,30.92
ord_006760,2,health_beauty,579.71,26.36
ord_006761,1,sports_leisure,488.27,24.49
ord_006762,1,furniture_decor,161.48,17.43
ord_006763,1,auto,455.89,37.01
ord_006764,1,computers_accessories,269.79,31.31
ord_006764,2,bed_bath_table,602.97,29.81
ord_006764,3,pet_shop,223.63,39.62
ord_006765,1,cool_stuff,75.66,19.75
ord_006766,1,garden_tools,586.38,38.71
ord_006767,1,housewares,52.58,35.84
ord_006768,1,health_beauty,237.37,43.66
ord_006768,2,electronics,130.86,16.83
ord_006768,3,health_beauty,353.61,18.0
ord_006769,1,telephony,238.65,19.15
ord_006769,2,pet_shop,507.91,14.58
ord_006770,1,bed_bath_table,144.65,42.55
ord_006771,1,furniture_decor,630.2,17.75
ord_006771,2,pet_shop,119.36,36.52
ord_006772,1,sports_leisure,346.52,41.96
ord_006773,1,health_beauty,211.11,25.98
ord_006774,1,stationery,99.78,36.12
ord_006775,1,computers_accessories,618.33,25.54
ord_006775,2,bed_bath_table,264.57,39.5
ord_006775,3,computers_accessories,20.94,43.43
ord_006776,1,telephony,57.57,40.51
ord_006776,2,computers_accessories,21.6,41.75
ord_006777,1,computers_accessories,649.29,22.49
ord_006778,1,fashion_bags_accessories,146.59,31.27
ord_006778,2,watches_gifts,242.22,43.23
ord_006779,1,pet_shop,102.78,12.16
ord_006779,2,auto,172.19,38.21
ord_006779,3,furniture_decor,823.46,27.79
ord_006780,1,watches_gifts,474.07,30.78
ord_006780,2,bed_bath_table,383.03,40.82
ord_006781,1,books_general_interest,387.43,33.18
ord_006781,2,bed_bath_table,459.66,11.98
ord_006781,3,auto,223.2,14.35
ord_006782,1,babies,639.43,14.85
ord_006783,1,computers_accessories,681.69,18.88
ord_006784,1,health_beauty,366.01,8.03
ord_006785,1,health_beauty,157.39,8.73
ord_006786,1,bed_bath_table,148.1,13.82
ord_006787,1,health_beauty,191.52,43.3
ord_006788,1,health_beauty,242.38,28.29
ord_006788,2,cool_stuff,18.17,33.83
ord_006788,3,babies,622.41,10.72
ord_006788,4,cool_stuff,568.61,15.64
ord_006789,1,electronics,520.13,29.92
ord_006789,2,sports_leisure,122.11,37.19
ord_006790,1,furniture_decor,708.82,9.31
ord_006790,2,garden_tools,326.55,15.67
ord_006791,1,auto,345.01,12.87
ord_006792,1,sports_leisure,545.98,22.8
ord_006792,2,pet_shop,345.96,35.56
ord_006793,1,furniture_decor,43.37,28.02
ord_006794,1,bed_bath_table,320.7,33.75
ord_006795,1,garden_tools,595.3,10.07
ord_006796,1,food_drink,157.1,37.76
ord_006797,1,sports_leisure,507.0,25.83
ord_006798,1,housewares,523.66,13.67
ord_006799,1,health_beauty,309.03,25.37
ord_006800,1,watches_gifts,168.53,40.27
ord_006801,1,auto,590.92,25.55
ord_006802,1,toys,164.02,20.85
ord_006803,1,watches_gifts,308.03,19.64
ord_006804,1,watches_gifts,95.34,16.52
ord_006804,2,watches_gifts,75.53,22.12
ord_006804,3,health_beauty,85.47,17.76
ord_006805,1,auto,153.48,15.74
ord_006806,1,sports_leisure,553.83,19.78
ord_006806,2,perfumery,31.88,21.68
ord_006807,1,sports_leisure,453.3,33.77
ord_006808,1,furniture_decor,793.02,43.15
ord_006808,2,stationery,505.24,28.27
ord_006809,1,food_drink,644.03,14.63
ord_006809,2,sports_leisure,180.76,43.9
ord_006810,1,cool_stuff,538.42,36.99
ord_006811,1,babies,589.46,39.76
ord_006812,1,watches_gifts,60.85,18.96
ord_006812,2,telephony,450.33,24.36
ord_006812,3,sports_leisure,126.03,9.28
ord_006813,1,sports_leisure,104.13,31.0
ord_006814,1,health_beauty,599.98,20.7
ord_006814,2,sports_leisure,617.29,17.5
ord_006815,1,computers_accessories,385.21,16.98
ord_006816,1,pet_shop,487.25,15.77
ord_006817,1,fashion_bags_accessories,198.4,29.02
ord_006818,1,babies,103.09,9.19
ord_006818,2,sports_leisure,381.76,35.13
ord_006819,1,pet_shop,357.6,38.24
ord_006820,1,furniture_decor,694.9,39.18
ord_006821,1,sports_leisure,64.47,18.19
ord_006822,1,garden_tools,305.2,23.32
ord_006823,1,babies,327.39,18.45
ord_006824,1,sports_leisure,206.44,44.91
ord_006824,2,electronics,656.53,13.35
ord_006824,3,watches_gifts,227.7,25.91
ord_006824,4,watches_gifts,172.47,31.46
ord_006825,1,health_beauty,256.06,34.22
ord_006825,2,toys,627.37,24.68
ord_006826,1,health_beauty,543.94,58.04
ord_006827,1,bed_bath_table,620.1,28.44
ord_006828,1,sports_leisure,180.77,12.21
ord_006829,1,health_beauty,252.81,13.52
ord_006830,1,auto,349.32,8.34
ord_006831,1,pet_shop,520.0,32.41
ord_006832,1,pet_shop,270.5,11.89
ord_006833,1,housewares,259.24,15.16
ord_006834,1,electronics,224.86,23.59
ord_006835,1,auto,105.93,10.29
ord_006835,2,stationery,213.61,30.05
ord_006836,1,bed_bath_table,230.55,26.07
ord_006837,1,watches_gifts,588.48,31.92
ord_006837,2,fashion_bags_accessories,649.09,39.38
ord_006838,1,bed_bath_table,598.39,16.58
ord_006839,1,health_beauty,458.93,52.51
ord_006840,1,babies,640.69,42.43
ord_006840,2,housewares,214.53,14.97
ord_006841,1,bed_bath_table,66.04,35.24
ord_006842,1,sports_leisure,487.34,63.4
ord_006843,1,cool_stuff,287.88,34.71
ord_006844,1,sports_leisure,347.93,11.42
ord_006845,1,sports_leisure,43.65,43.46
ord_006846,1,pet_shop,484.48,34.32
ord_006847,1,bed_bath_table,362.18,43.05
ord_006847,2,perfumery,48.73,32.77
ord_006847,3,perfumery,235.77,24.01
ord_006847,4,computers_accessories,166.67,18.86
ord_006848,1,telephony,412.42,22.62
ord_006849,1,computers_accessories,133.66,12.43
ord_006850,1,health_beauty,579.68,31.7
ord_006850,2,bed_bath_table,153.7,30.9
ord_006851,1,pet_shop,210.78,40.82
ord_006851,2,auto,559.29,25.88
ord_006851,3,health_beauty,284.29,21.28
ord_006852,1,babies,86.32,23.83
ord_006853,1,perfumery,387.34,23.86
ord_006854,1,stationery,416.32,15.1
ord_006855,1,health_beauty,77.73,15.26
ord_006856,1,cool_stuff,471.24,20.3
ord_006857,1,perfumery,375.36,41.68
ord_006858,1,computers_accessories,596.7,34.98
ord_006858,2,bed_bath_table,501.11,39.66
ord_006859,1,telephony,457.88,10.06
ord_006859,2,housewares,175.72,36.68
ord_006860,1,watches_gifts,273.74,30.47
ord_006860,2,watches_gifts,18.53,42.32
ord_006861,1,cool_stuff,262.8,20.01
ord_006862,1,toys,165.96,24.2
ord_006862,2,housewares,92.56,11.2
ord_006863,1,perfumery,579.53,36.23
ord_006864,1,furniture_decor,313.53,16.98
ord_006865,1,garden_tools,485.13,35.42
ord_006866,1,bed_bath_table,543.27,14.85
ord_006866,2,computers_accessories,475.8,41.5
ord_006867,1,housewares,411.8,14.26
ord_006868,1,toys,609.29,38.34
ord_006869,1,furniture_decor,210.83,37.86
ord_006870,1,fashion_bags_accessories,330.2,12.17
ord_006870,2,sports_leisure,619.11,39.35
ord_006871,1,books_general_interest,511.87,16.87
ord_006872,1,health_beauty,68.06,19.19
ord_006873,1,bed_bath_table,563.62,35.27
ord_006874,1,cool_stuff,74.49,32.36
ord_006875,1,furniture_decor,214.4,8.4
ord_006876,1,housewares,105.79,14.81
ord_006877,1,sports_leisure,191.62,27.35
ord_006878,1,watches_gifts,457.57,24.12
ord_006879,1,auto,532.76,14.18
ord_006880,1,bed_bath_table,333.95,31.69
ord_006881,1,furniture_decor,336.1,24.86
ord_006882,1,health_beauty,111.03,18.55
ord_006883,1,bed_bath_table,499.42,10.13
ord_006884,1,perfumery,330.44,11.37
ord_006885,1,health_beauty,574.83,25.69
ord_006885,2,furniture_decor,365.51,14.41
ord_006886,1,computers_accessories,386.71,32.41
ord_006887,1,cool_stuff,367.64,33.04
ord_006888,1,bed_bath_table,610.14,35.07
ord_006888,2,bed_bath_table,424.98,28.03
ord_006888,3,bed_bath_table,237.39,42.76
ord_006888,4,bed_bath_table,133.42,40.15
ord_006889,1,furniture_decor,299.86,20.76
ord_006890,1,telephony,373.16,25.78
ord_006891,1,watches_gifts,431.42,14.21
ord_006892,1,housewares,551.8,39.93
ord_006892,2,bed_bath_table,92.41,24.62
ord_006893,1,sports_leisure,65.41,30.84
ord_006894,1,furniture_decor,573.37,37.67
ord_006895,1,computers_accessories,810.24,25.07
ord_006896,1,fashion_bags_accessories,353.46,10.4
ord_006897,1,fashion_bags_accessories,130.65,33.24
ord_006898,1,cool_stuff,616.62,12.94
ord_006899,1,housewares,396.89,18.4
ord_006900,1,electronics,40.63,19.82
ord_006901,1,health_beauty,306.05,18.66
ord_006902,1,computers_accessories,392.78,27.87
ord_006902,2,furniture_decor,514.57,10.89
ord_006902,3,health_beauty,394.1,38.78
ord_006903,1,books_general_interest,641.46,17.35
ord_006904,1,auto,402.88,16.42
ord_006904,2,sports_leisure,92.28,37.8
ord_006905,1,babies,561.62,10.09
ord_006906,1,computers_accessories,443.73,10.43
ord_006906,2,watches_gifts,624.21,21.47
ord_006907,1,housewares,233.73,33.28
ord_006908,1,electronics,684.25,32.86
ord_006909,1,sports_leisure,157.57,15.2
ord_006910,1,fashion_bags_accessories,133.66,15.38
ord_006911,1,babies,593.12,19.11
ord_006911,2,watches_gifts,327.02,19.95
ord_006912,1,food_drink,115.21,23.47
ord_006912,2,housewares,184.84,25.66
ord_006912,3,garden_tools,34.62,14.92
ord_006912,4,watches_gifts,273.46,22.8
ord_006913,1,cool_stuff,23.06,20.25
ord_006914,1,sports_leisure,261.99,17.33
ord_006915,1,sports_leisure,463.92,20.71
ord_006916,1,furniture_decor,83.66,41.25
ord_006917,1,auto,75.7,9.9
ord_006918,1,computers_accessories,580.71,48.2
ord_006919,1,bed_bath_table,130.57,38.58
ord_006920,1,computers_accessories,732.59,11.8
ord_006921,1,computers_accessories,578.51,31.28
ord_006922,1,perfumery,108.87,22.06
ord_006923,1,babies,471.72,29.41
ord_006924,1,sports_leisure,310.65,16.71
ord_006924,2,food_drink,77.0,10.21
ord_006925,1,sports_leisure,444.6,37.41
ord_006926,1,fashion_bags_accessories,382.98,35.86
ord_006927,1,babies,450.14,30.76
ord_006928,1,health_beauty,86.35,13.61
ord_006929,1,pet_shop,285.12,24.74
ord_006929,2,bed_bath_table,542.59,32.71
ord_006930,1,housewares,38.02,22.04
ord_006930,2,sports_leisure,577.58,16.13
ord_006931,1,sports_leisure,268.84,11.83
ord_006932,1,furniture_decor,616.01,36.48
ord_006932,2,furniture_decor,348.65,39.66
ord_006933,1,health_beauty,469.66,24.89
ord_006934,1,electronics,693.78,26.1
ord_006935,1,pet_shop,157.68,19.64
ord_006935,2,health_beauty,135.46,21.96
ord_006936,1,computers_accessories,659.79,25.72
ord_006937,1,auto,649.77,40.48
ord_006938,1,garden_tools,521.3,10.2
ord_006939,1,computers_accessories,91.59,12.12
ord_006940,1,fashion_bags_accessories,39.65,14.97
ord_006941,1,telephony,245.45,42.18
ord_006942,1,computers_accessories,438.14,39.71
ord_006943,1,garden_tools,425.45,17.42
ord_006943,2,computers_accessories,643.2,40.38
ord_006944,1,food_drink,157.97,15.8
ord_006945,1,cool_stuff,597.07,26.56
ord_006946,1,sports_leisure,206.71,36.86
ord_006947,1,pet_shop,631.83,40.45
ord_006947,2,bed_bath_table,265.91,31.45
ord_006948,1,computers_accessories,763.55,18.35
ord_006948,2,health_beauty,601.12,39.84
ord_006948,3,sports_leisure,241.71,30.32
ord_006949,1,sports_leisure,69.05,33.86
ord_006949,2,sports_leisure,167.33,28.02
ord_006950,1,toys,100.31,39.41
ord_006950,2,pet_shop,632.11,10.2
ord_006950,3,books_general_interest,87.61,44.22
ord_006951,1,health_beauty,208.57,43.55
ord_006952,1,housewares,51.17,17.11
ord_006953,1,sports_leisure,475.33,25.6
ord_006954,1,garden_tools,190.81,26.56
ord_006955,1,telephony,148.56,22.44
ord_006956,1,bed_bath_table,425.93,38.92
ord_006957,1,furniture_decor,803.52,14.84
ord_006957,2,perfumery,573.75,37.51
ord_006957,3,electronics,835.97,30.43
ord_006957,4,pet_shop,18.39,13.76
ord_006958,1,health_beauty,143.64,15.89
ord_006959,1,garden_tools,333.23,21.15
ord_006960,1,bed_bath_table,307.02,13.39
ord_006960,2,sports_leisure,360.45,24.36
ord_006960,3,health_beauty,607.46,34.64
ord_006961,1,housewares,481.14,14.21
ord_006962,1,telephony,156.2,33.44
ord_006963,1,telephony,507.39,12.05
ord_006964,1,stationery,479.71,30.04
ord_006964,2,sports_leisure,277.1,35.41
ord_006964,3,computers_accessories,713.99,27.36
ord_006965,1,computers_accessories,760.5,42.74
ord_006966,1,pet_shop,29.8,31.75
ord_006967,1,food_drink,405.76,9.51
ord_006968,1,watches_gifts,499.93,40.66
ord_006969,1,electronics,189.35,42.42
ord_006969,2,bed_bath_table,436.45,15.69
ord_006970,1,bed_bath_table,290.93,26.63
ord_006971,1,health_beauty,498.48,38.94
ord_006972,1,toys,495.88,43.22
ord_006972,2,pet_shop,304.86,31.89
ord_006972,3,health_beauty,57.32,15.49
ord_006973,1,garden_tools,58.61,25.43
ord_006974,1,bed_bath_table,288.77,9.64
ord_006975,1,sports_leisure,426.59,22.77
ord_006976,1,housewares,252.87,44.65
ord_006976,2,telephony,550.36,34.46
ord_006976,3,pet_shop,56.36,19.27
ord_006977,1,telephony,429.04,37.34
ord_006978,1,perfumery,353.02,18.04
ord_006979,1,computers_accessories,432.8,42.28
ord_006980,1,housewares,353.69,40.14
ord_006981,1,perfumery,132.77,44.77
ord_006982,1,electronics,719.73,39.41
ord_006983,1,housewares,194.15,17.82
ord_006984,1,bed_bath_table,425.18,16.89
ord_006984,2,food_drink,53.03,40.9
ord_006985,1,telephony,291.22,11.67
ord_006986,1,perfumery,155.18,31.02
ord_006987,1,housewares,357.02,29.02
ord_006988,1,furniture_decor,736.23,11.44
ord_006989,1,furniture_decor,775.37,11.31
ord_006990,1,toys,414.26,40.33
ord_006990,2,telephony,29.26,9.56
ord_006990,3,fashion_bags_accessories,478.84,17.64
ord_006991,1,housewares,417.96,9.81
ord_006992,1,stationery,323.65,13.25
ord_006993,1,computers_accessories,217.14,31.64
ord_006993,2,watches_gifts,437.79,43.17
ord_006994,1,watches_gifts,338.01,35.71
ord_006994,2,garden_tools,295.9,19.78
ord_006995,1,computers_accessories,722.23,11.5
ord_006995,2,toys,214.12,41.97
ord_006996,1,food_drink,524.74,44.13
ord_006996,2,sports_leisure,555.64,28.65
ord_006996,3,housewares,219.87,40.91
ord_006997,1,health_beauty,270.08,20.27
ord_006998,1,housewares,78.94,12.64
ord_006999,1,garden_tools,596.53,43.54
ord_007000,1,telephony,78.93,14.52
ord_007001,1,furniture_decor,307.19,36.3
ord_007002,1,cool_stuff,552.29,21.09
ord_007003,1,sports_leisure,70.72,35.42
ord_007003,2,auto,165.57,20.84
ord_007003,3,furniture_decor,371.0,19.17
ord_007003,4,babies,408.63,25.49
ord_007004,1,sports_leisure,212.96,8.1
ord_007004,2,health_beauty,212.92,36.02
ord_007005,1,bed_bath_table,573.28,41.03
ord_007006,1,telephony,506.23,37.31
ord_007007,1,food_drink,80.0,22.11
ord_007008,1,books_general_interest,209.01,34.23
ord_007009,1,furniture_decor,200.75,9.71
ord_007009,2,fashion_bags_accessories,273.94,15.21
ord_007010,1,toys,193.67,18.37
ord_007011,1,bed_bath_table,272.86,39.33
ord_007012,1,computers_accessories,497.96,17.04
ord_007013,1,watches_gifts,429.96,29.25
ord_007014,1,furniture_decor,365.03,16.79
ord_007015,1,electronics,514.57,39.52
ord_007015,2,auto,89.59,16.77
ord_007016,1,garden_tools,28.06,16.21
ord_007017,1,housewares,410.14,38.95
ord_007018,1,fashion_bags_accessories,465.28,37.0
ord_007019,1,pet_shop,574.71,20.25
ord_007020,1,bed_bath_table,110.88,13.7
ord_007021,1,computers_accessories,712.36,32.26
ord_007021,2,bed_bath_table,247.66,21.81
ord_007022,1,housewares,449.54,37.45
ord_007023,1,computers_accessories,36.51,9.77
ord_007024,1,books_general_interest,451.32,37.12
ord_007025,1,stationery,492.25,37.83
ord_007025,2,health_beauty,543.46,30.98
ord_007026,1,furniture_decor,455.1,31.97
ord_007026,2,housewares,566.79,44.98
ord_007027,1,telephony,47.41,8.17
ord_007028,1,garden_tools,211.77,15.07
ord_007029,1,sports_leisure,81.74,16.72
ord_007030,1,furniture_decor,66.12,37.52
ord_007031,1,computers_accessories,415.34,32.4
ord_007032,1,fashion_bags_accessories,22.82,33.1
ord_007033,1,telephony,618.62,11.85
ord_007034,1,bed_bath_table,475.71,22.56
ord_007035,1,furniture_decor,406.15,42.71
ord_007035,2,computers_accessories,669.98,17.2
ord_007035,3,bed_bath_table,222.56,34.12
ord_007036,1,garden_tools,491.03,25.13
ord_007036,2,fashion_bags_accessories,306.53,41.26
ord_007037,1,health_beauty,478.75,40.9
ord_007038,1,telephony,107.3,20.43
ord_007038,2,sports_leisure,240.26,29.11
ord_007038,3,electronics,483.41,30.82
ord_007039,1,furniture_decor,176.59,41.37
ord_007040,1,toys,328.64,33.72
ord_007041,1,health_beauty,288.21,40.87
ord_007042,1,health_beauty,66.65,33.54
ord_007043,1,health_beauty,221.56,36.7
ord_007044,1,toys,618.39,37.16
ord_007045,1,telephony,372.05,43.47
ord_007045,2,sports_leisure,205.36,29.73
ord_007046,1,furniture_decor,837.06,11.43
ord_007047,1,telephony,203.86,37.51
ord_007048,1,bed_bath_table,256.05,12.52
ord_007049,1,housewares,501.92,13.65
ord_007050,1,watches_gifts,392.45,28.12
ord_007051,1,telephony,110.56,37.02
ord_007052,1,books_general_interest,223.96,12.9
ord_007053,1,bed_bath_table,92.11,40.79
ord_007054,1,fashion_bags_accessories,146.33,41.44
ord_007054,2,bed_bath_table,625.74,35.67
ord_007055,1,garden_tools,639.34,43.44
ord_007056,1,stationery,325.27,25.69
ord_007057,1,sports_leisure,559.49,24.69
ord_007058,1,garden_tools,407.57,8.32
ord_007059,1,health_beauty,608.34,35.68
ord_007060,1,watches_gifts,580.67,40.58
ord_007061,1,furniture_decor,513.67,37.75
ord_007062,1,bed_bath_table,582.21,10.25
ord_007063,1,garden_tools,220.65,27.51
ord_007064,1,watches_gifts,520.48,24.32
ord_007065,1,bed_bath_table,15.93,44.55
ord_007065,2,sports_leisure,54.49,27.48
ord_007065,3,housewares,391.38,38.15
ord_007065,4,babies,135.58,25.84
ord_007066,1,bed_bath_table,376.34,15.18
ord_007066,2,garden_tools,429.31,10.31
ord_007067,1,bed_bath_table,29.21,38.43
ord_007067,2,toys,266.81,11.29
ord_007067,3,telephony,430.28,18.04
ord_007068,1,health_beauty,418.79,26.58
ord_007068,2,computers_accessories,107.9,9.28
ord_007069,1,watches_gifts,86.27,42.58
ord_007070,1,fashion_bags_accessories,199.07,28.29
ord_007070,2,auto,395.53,30.65
ord_007071,1,pet_shop,426.42,11.75
ord_007072,1,computers_accessories,573.14,19.65
ord_007073,1,pet_shop,522.86,26.96
ord_007074,1,health_beauty,310.59,13.57
ord_007075,1,toys,627.59,33.52
ord_007076,1,garden_tools,430.78,34.16
ord_007077,1,furniture_decor,694.98,33.41
ord_007077,2,furniture_decor,797.65,30.89
ord_007078,1,auto,442.54,9.29
ord_007079,1,furniture_decor,600.62,36.94
ord_007080,1,sports_leisure,74.79,14.61
ord_007081,1,bed_bath_table,326.6,9.1
ord_007082,1,furniture_decor,603.83,35.11
ord_007083,1,auto,497.01,11.98
ord_007084,1,babies,221.17,24.78
ord_007084,2,auto,140.08,30.88
ord_007085,1,health_beauty,301.04,17.2
ord_007086,1,housewares,136.46,28.95
ord_007087,1,telephony,367.84,24.11
ord_007088,1,health_beauty,190.58,44.38
ord_007089,1,telephony,124.17,15.74
ord_007090,1,bed_bath_table,649.9,29.35
ord_007090,2,stationery,447.23,32.62
ord_007091,1,watches_gifts,449.45,40.48
ord_007092,1,furniture_decor,355.68,29.03
ord_007093,1,pet_shop,558.24,13.86
ord_007094,1,bed_bath_table,512.86,31.97
ord_007095,1,cool_stuff,398.72,10.76
ord_007096,1,telephony,485.63,40.61
ord_007097,1,perfumery,571.73,14.69
ord_007098,1,telephony,539.17,35.38
ord_007099,1,computers_accessories,219.59,10.19
ord_007100,1,housewares,364.32,30.84
ord_007100,2,bed_bath_table,458.2,36.6
ord_007101,1,bed_bath_table,25.04,12.86
ord_007102,1,computers_accessories,664.48,8.39
ord_007103,1,cool_stuff,481.29,27.98
ord_007104,1,babies,388.79,41.99
ord_007105,1,health_beauty,506.94,8.19
ord_007106,1,cool_stuff,286.79,35.83
ord_007106,2,computers_accessories,477.83,39.95
ord_007106,3,books_general_interest,360.93,8.46
ord_007106,4,watches_gifts,480.84,39.96
ord_007107,1,furniture_decor,560.56,35.97
ord_007108,1,sports_leisure,452.39,9.24
ord_007108,2,bed_bath_table,503.65,14.2
ord_007108,3,sports_leisure,37.08,19.63
ord_007109,1,electronics,774.42,39.75
ord_007110,1,housewares,291.76,42.72
ord_007111,1,bed_bath_table,128.32,17.04
ord_007112,1,cool_stuff,555.14,35.61
ord_007113,1,health_beauty,455.31,11.32
ord_007114,1,books_general_interest,176.38,40.3
ord_007115,1,bed_bath_table,450.68,43.88
ord_007115,2,telephony,381.0,38.94
ord_007115,3,pet_shop,137.91,10.63
ord_007115,4,telephony,359.46,29.45
ord_007116,1,bed_bath_table,329.43,37.59
ord_007117,1,computers_accessories,522.72,18.31
ord_007117,2,housewares,116.89,34.01
ord_007118,1,babies,80.7,28.35
ord_007119,1,pet_shop,28.1,12.63
ord_007119,2,pet_shop,213.08,24.94
ord_007120,1,garden_tools,374.78,34.54
ord_007120,2,housewares,373.66,30.19
ord_007120,3,health_beauty,326.57,17.23
ord_007121,1,bed_bath_table,392.83,15.92
ord_007121,2,bed_bath_table,594.05,43.75
ord_007121,3,food_drink,187.73,14.42
ord_007122,1,sports_leisure,643.55,21.0
ord_007123,1,toys,290.25,39.92
ord_007124,1,pet_shop,264.22,23.34
