order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,customer_state,review_score
ord_007556,cust_04090,delivered,2017-11-29 10:58:00,2017-12-09 10:58:00,2017-12-06 10:58:00,SP,2
ord_007557,cust_02726,delivered,2017-01-29 18:12:00,2017-02-09 18:12:00,2017-02-14 18:12:00,SP,5
ord_007558,cust_02951,delivered,2017-06-30 14:03:00,2017-07-06 14:03:00,2017-07-05 14:03:00,SP,3
ord_007559,cust_02243,delivered,2017-03-22 09:09:00,2017-04-11 09:09:00,2017-04-07 09:09:00,SP,1
ord_007560,cust_02299,delivered,2018-04-26 11:25:00,2018-05-03 11:25:00,2018-05-01 11:25:00,RJ,4
ord_007561,cust_03499,delivered,2018-02-20 07:46:00,2018-02-28 07:46:00,2018-03-03 07:46:00,RS,3
ord_007562,cust_01373,delivered,2017-06-09 13:23:00,2017-06-16 13:23:00,2017-06-14 13:23:00,RS,3
ord_007563,cust_00670,delivered,2017-07-21 15:40:00,2017-08-10 15:40:00,2017-08-04 15:40:00,PI,5
ord_007564,cust_05049,delivered,2018-01-06 12:35:00,2018-01-20 12:35:00,2018-01-24 12:35:00,SP,4
ord_007565,cust_02859,canceled,2017-07-26 12:05:00,,2017-08-07 12:05:00,MA,
ord_007566,cust_02830,delivered,2018-01-28 19:19:00,2018-02-04 19:19:00,2018-02-04 19:19:00,CE,5
ord_007567,cust_05725,delivered,2017-06-17 14:10:00,2017-07-04 14:10:00,2017-06-26 14:10:00,RJ,2
ord_007568,cust_05361,delivered,2018-08-28 11:18:00,2018-09-10 11:18:00,2018-09-04 11:18:00,CE,4
ord_007569,cust_05673,delivered,2017-06-03 17:02:00,2017-06-16 17:02:00,2017-06-20 17:02:00,SP,4
ord_007570,cust_05110,delivered,2017-03-21 11:38:00,2017-03-31 11:38:00,2017-04-05 11:38:00,SP,5
ord_007571,cust_05792,processing,2018-06-26 23:39:00,,2018-07-17 23:39:00,SP,
ord_007572,cust_02906,delivered,2017-03-27 12:56:00,2017-04-12 12:56:00,2017-04-07 12:56:00,PA,4
ord_007573,cust_04435,delivered,2017-06-19 19:56:00,2017-07-02 19:56:00,2017-06-26 19:56:00,MG,4
ord_007574,cust_02770,delivered,2018-05-23 13:37:00,2018-06-01 13:37:00,2018-06-06 13:37:00,PE,5
ord_007575,cust_03245,delivered,2017-06-20 09:20:00,2017-07-11 09:20:00,2017-07-07 09:20:00,RS,5
ord_007576,cust_03842,delivered,2018-04-28 16:44:00,2018-05-03 16:44:00,2018-05-07 16:44:00,BA,4
ord_007577,cust_03734,delivered,2017-11-22 22:25:00,2017-12-11 22:25:00,2017-12-07 22:25:00,SP,4
ord_007578,cust_00628,delivered,2017-06-13 16:56:00,2017-06-24 16:56:00,2017-06-18 16:56:00,RJ,5
ord_007579,cust_02215,delivered,2017-02-23 20:09:00,2017-03-08 20:09:00,2017-03-03 20:09:00,RJ,3
ord_007580,cust_03017,delivered,2018-04-18 13:44:00,2018-05-04 13:44:00,2018-04-28 13:44:00,SP,4
ord_007581,cust_00397,delivered,2017-03-11 07:29:00,2017-03-19 07:29:00,2017-03-24 07:29:00,PE,5
ord_007582,cust_04868,delivered,2017-08-30 12:35:00,2017-09-15 12:35:00,2017-09-10 12:35:00,MG,3
ord_007583,cust_01087,delivered,2018-05-31 16:14:00,2018-06-03 16:14:00,2018-06-05 16:14:00,RS,4
ord_007584,cust_02645,delivered,2017-10-22 20:12:00,2017-10-30 20:12:00,2017-10-27 20:12:00,RJ,2
ord_007585,cust_01379,delivered,2017-09-18 17:50:00,2017-09-25 17:50:00,2017-09-23 17:50:00,SP,2
ord_007586,cust_05214,delivered,2017-11-12 00:57:00,2017-11-17 00:57:00,2017-11-17 00:57:00,SP,5
ord_007587,cust_04726,canceled,2017-07-06 12:37:00,,2017-07-26 12:37:00,RO,
ord_007588,cust_03254,delivered,2017-04-02 17:33:00,2017-04-12 17:33:00,2017-04-10 17:33:00,MG,2
ord_007589,cust_00280,delivered,2018-07-18 15:02:00,2018-07-31 15:02:00,2018-08-01 15:02:00,SP,5
ord_007590,cust_00664,delivered,2018-05-19 21:29:00,2018-06-03 21:29:00,2018-05-29 21:29:00,SP,2
ord_007591,cust_02031,delivered,2017-12-20 09:30:00,2018-01-02 09:30:00,2017-12-28 09:30:00,SP,4
ord_007592,cust_03954,delivered,2017-10-21 17:42:00,2017-10-29 17:42:00,2017-10-29 17:42:00,DF,5
ord_007593,cust_00852,delivered,2018-07-22 12:33:00,2018-08-04 12:33:00,2018-07-27 12:33:00,RJ,5
ord_007594,cust_04691,delivered,2017-09-17 17:07:00,2017-09-29 17:07:00,2017-09-30 17:07:00,SP,2
ord_007595,cust_01418,delivered,2017-12-03 12:54:00,2017-12-19 12:54:00,2017-12-14 12:54:00,SP,3
ord_007596,cust_00958,delivered,2018-08-08 14:47:00,2018-08-23 14:47:00,2018-08-26 14:47:00,GO,5
ord_007597,cust_04527,delivered,2017-07-31 07:32:00,2017-08-12 07:32:00,2017-08-07 07:32:00,MG,5
ord_007598,cust_00262,delivered,2017-07-31 19:19:00,2017-08-07 19:19:00,2017-08-06 19:19:00,MG,5
ord_007599,cust_01404,delivered,2017-05-28 12:56:00,2017-06-05 12:56:00,2017-06-02 12:56:00,MG,4
ord_007600,cust_01208,delivered,2017-08-09 14:12:00,2017-08-18 14:12:00,2017-08-14 14:12:00,MT,1
ord_007601,cust_00305,delivered,2017-06-19 11:50:00,2017-06-29 11:50:00,2017-06-24 11:50:00,RJ,5
ord_007602,cust_01368,delivered,2018-05-27 17:03:00,2018-06-09 17:03:00,2018-06-12 17:03:00,BA,2
ord_007603,cust_05114,canceled,2017-04-13 17:31:00,,2017-04-25 17:31:00,RS,
ord_007604,cust_04616,delivered,2017-02-02 23:10:00,2017-02-17 23:10:00,2017-02-15 23:10:00,SP,1
ord_007605,cust_06008,canceled,2017-06-23 13:04:00,,2017-07-14 13:04:00,SP,
ord_007606,cust_05743,delivered,2017-02-03 14:08:00,2017-02-14 14:08:00,2017-02-18 14:08:00,BA,5
ord_007607,cust_05380,delivered,2018-04-13 14:03:00,2018-04-25 14:03:00,2018-04-18 14:03:00,BA,4
ord_007608,cust_00408,delivered,2018-05-21 17:15:00,2018-06-02 17:15:00,2018-05-31 17:15:00,SP,3
ord_007609,cust_02554,delivered,2017-09-04 20:06:00,2017-09-13 20:06:00,2017-09-16 20:06:00,MG,5
ord_007610,cust_03079,delivered,2017-04-29 22:40:00,2017-05-06 22:40:00,2017-05-06 22:40:00,BA,5
ord_007611,cust_02505,delivered,2018-02-05 14:06:00,2018-02-15 14:06:00,2018-02-15 14:06:00,TO,5
ord_007612,cust_02151,delivered,2018-08-20 09:13:00,2018-08-28 09:13:00,2018-08-30 09:13:00,PE,5
ord_007613,cust_05941,delivered,2017-03-24 11:18:00,2017-04-07 11:18:00,2017-04-05 11:18:00,SP,3
ord_007614,cust_01170,canceled,2018-08-26 19:55:00,,2018-09-10 19:55:00,RJ,
ord_007615,cust_04452,delivered,2018-05-05 11:35:00,2018-05-13 11:35:00,2018-05-10 11:35:00,SP,2
ord_007616,cust_03800,delivered,2018-08-13 09:44:00,2018-08-23 09:44:00,2018-08-25 09:44:00,SP,3
ord_007617,cust_02949,delivered,2018-06-11 18:19:00,2018-06-25 18:19:00,2018-06-30 18:19:00,MG,4
ord_007618,cust_00144,delivered,2017-12-21 18:42:00,2018-01-04 18:42:00,2018-01-01 18:42:00,GO,5
ord_007619,cust_02482,delivered,2017-07-26 09:22:00,2017-08-01 09:22:00,2017-07-31 09:22:00,SP,2
ord_007620,cust_00116,delivered,2017-04-18 10:07:00,2017-05-04 10:07:00,2017-05-09 10:07:00,RJ,4
ord_007621,cust_01287,delivered,2017-02-21 23:15:00,2017-03-10 23:15:00,2017-03-09 23:15:00,MG,5
ord_007622,cust_03940,unavailable,2017-09-17 00:29:00,,2017-10-07 00:29:00,ES,
ord_007623,cust_05543,delivered,2017-03-30 14:59:00,2017-04-05 14:59:00,2017-04-04 14:59:00,SP,1
ord_007624,cust_01934,delivered,2018-04-16 02:13:00,2018-04-23 02:13:00,2018-04-21 02:13:00,RJ,5
ord_007625,cust_05120,canceled,2017-09-30 20:40:00,,2017-10-11 20:40:00,MG,
ord_007626,cust_02581,delivered,2018-06-25 11:38:00,2018-07-12 11:38:00,2018-07-06 11:38:00,ES,2
ord_007627,cust_05583,delivered,2017-06-18 10:49:00,2017-06-29 10:49:00,2017-06-23 10:49:00,DF,2
ord_007628,cust_03880,delivered,2017-11-10 09:17:00,2017-11-13 09:17:00,2017-11-15 09:17:00,GO,5
ord_007629,cust_02565,delivered,2017-09-03 01:51:00,2017-09-08 01:51:00,2017-09-08 01:51:00,MG,5
ord_007630,cust_00661,delivered,2017-07-17 13:23:00,2017-07-27 13:23:00,2017-07-27 13:23:00,MG,5
ord_007631,cust_01443,delivered,2017-04-02 10:03:00,2017-04-08 10:03:00,2017-04-07 10:03:00,DF,4
ord_007632,cust_01605,delivered,2017-08-10 17:44:00,2017-08-19 17:44:00,2017-08-20 17:44:00,SP,5
ord_007633,cust_01296,delivered,2017-04-27 22:26:00,2017-05-09 22:26:00,2017-05-05 22:26:00,RJ,3
ord_007634,cust_00029,delivered,2018-05-01 12:48:00,2018-05-20 12:48:00,2018-05-19 12:48:00,SP,3
ord_007635,cust_02151,delivered,2017-05-04 14:01:00,2017-05-14 14:01:00,2017-05-16 14:01:00,PR,5
ord_007636,cust_05240,delivered,2018-02-11 10:59:00,2018-02-28 10:59:00,2018-02-26 10:59:00,SP,5
ord_007637,cust_03765,delivered,2017-07-25 09:40:00,2017-08-13 09:40:00,2017-08-10 09:40:00,SC,1
ord_007638,cust_02627,delivered,2018-03-04 20:27:00,2018-03-23 20:27:00,2018-03-16 20:27:00,CE,1
ord_007639,cust_05759,delivered,2018-08-04 18:33:00,2018-08-17 18:33:00,2018-08-13 18:33:00,MA,5
ord_007640,cust_02259,delivered,2017-06-29 08:20:00,2017-07-02 08:20:00,2017-07-04 08:20:00,MG,5
ord_007641,cust_02812,delivered,2017-07-03 09:44:00,2017-07-17 09:44:00,2017-07-10 09:44:00,SP,5
ord_007642,cust_01010,delivered,2018-03-10 08:40:00,2018-03-27 08:40:00,2018-03-22 08:40:00,MT,1
ord_007643,cust_01988,delivered,2017-07-24 17:14:00,2017-08-04 17:14:00,2017-07-29 17:14:00,SP,3
ord_007644,cust_02339,canceled,2017-09-16 10:50:00,,2017-10-09 10:50:00,RJ,
ord_007645,cust_05427,delivered,2018-02-20 11:34:00,2018-03-12 11:34:00,2018-03-12 11:34:00,PR,3
ord_007646,cust_00632,delivered,2017-07-02 12:41:00,2017-07-18 12:41:00,2017-07-11 12:41:00,PR,1
ord_007647,cust_00691,delivered,2018-03-03 07:02:00,2018-03-17 07:02:00,2018-03-10 07:02:00,SC,1
ord_007648,cust_05295,delivered,2017-11-16 20:13:00,2017-12-03 20:13:00,2017-12-05 20:13:00,RS,5
ord_007649,cust_02424,canceled,2017-03-29 07:35:00,,2017-04-11 07:35:00,TO,
ord_007650,cust_00083,delivered,2017-10-26 23:33:00,2017-11-08 23:33:00,2017-11-04 23:33:00,RJ,1
ord_007651,cust_00755,delivered,2017-01-13 09:59:00,2017-01-16 09:59:00,2017-01-20 09:59:00,SP,5
ord_007652,cust_03907,delivered,2017-07-06 19:48:00,2017-07-15 19:48:00,2017-07-11 19:48:00,RJ,2
ord_007653,cust_03348,canceled,2017-04-13 21:46:00,,2017-04-30 21:46:00,DF,
ord_007654,cust_00991,unavailable,2017-09-03 13:29:00,,2017-09-26 13:29:00,MG,
ord_007655,cust_03812,delivered,2018-02-12 02:12:00,2018-03-01 02:12:00,2018-02-27 02:12:00,SP,3
ord_007656,cust_04295,canceled,2018-06-14 09:00:00,,2018-07-08 09:00:00,RS,
ord_007657,cust_04876,delivered,2017-04-03 17:22:00,2017-04-10 17:22:00,2017-04-08 17:22:00,MA,2
ord_007658,cust_05563,delivered,2017-01-20 09:34:00,2017-01-30 09:34:00,2017-01-25 09:34:00,MG,1
ord_007659,cust_00406,delivered,2017-04-29 18:24:00,2017-05-15 18:24:00,2017-05-17 18:24:00,PA,5
ord_007660,cust_01389,delivered,2017-01-26 16:27:00,2017-02-15 16:27:00,2017-02-13 16:27:00,PB,3
ord_007661,cust_04799,delivered,2017-05-08 14:39:00,2017-05-28 14:39:00,2017-05-20 14:39:00,RJ,5
ord_007662,cust_05022,delivered,2017-11-21 15:31:00,2017-11-28 15:31:00,2017-11-26 15:31:00,SP,3
ord_007663,cust_00374,delivered,2017-01-05 13:33:00,2017-01-17 13:33:00,2017-01-11 13:33:00,RJ,3
ord_007664,cust_06095,delivered,2018-06-02 12:36:00,2018-06-10 12:36:00,2018-06-11 12:36:00,CE,4
ord_007665,cust_00287,delivered,2018-06-23 14:59:00,2018-07-08 14:59:00,2018-07-06 14:59:00,BA,4
ord_007666,cust_03251,delivered,2018-05-08 18:35:00,2018-05-22 18:35:00,2018-05-21 18:35:00,PB,1
ord_007667,cust_00372,canceled,2017-11-02 14:06:00,,2017-11-26 14:06:00,RJ,
ord_007668,cust_03140,delivered,2018-07-16 10:49:00,2018-08-01 10:49:00,2018-07-28 10:49:00,DF,5
ord_007669,cust_02635,canceled,2017-08-20 13:09:00,,2017-09-09 13:09:00,SP,
ord_007670,cust_01752,delivered,2017-10-20 20:18:00,2017-11-02 20:18:00,2017-10-31 20:18:00,SP,4
ord_007671,cust_02667,delivered,2018-06-16 17:22:00,2018-07-12 17:22:00,2018-07-15 17:22:00,RJ,4
ord_007672,cust_04967,delivered,2017-02-14 12:19:00,2017-02-20 12:19:00,2017-02-25 12:19:00,SC,5
ord_007673,cust_02040,delivered,2018-02-04 14:09:00,2018-02-07 14:09:00,2018-02-10 14:09:00,SP,4
ord_007674,cust_01516,delivered,2017-09-25 12:40:00,2017-10-05 12:40:00,2017-10-02 12:40:00,SP,3
ord_007675,cust_01926,delivered,2018-05-28 10:22:00,2018-06-01 10:22:00,2018-06-02 10:22:00,SP,3
ord_007676,cust_01079,delivered,2018-06-24 14:37:00,2018-06-28 14:37:00,2018-06-29 14:37:00,MG,5
ord_007677,cust_00164,delivered,2017-08-18 17:03:00,2017-08-24 17:03:00,2017-08-23 17:03:00,PR,5
ord_007678,cust_01354,delivered,2017-11-03 15:55:00,2017-11-10 15:55:00,2017-11-08 15:55:00,MG,5
ord_007679,cust_01493,delivered,2017-12-06 13:56:00,2017-12-13 13:56:00,2017-12-18 13:56:00,SP,5
ord_007680,cust_03616,delivered,2017-11-13 09:18:00,2017-11-27 09:18:00,2017-12-02 09:18:00,DF,3
ord_007681,cust_02799,delivered,2017-05-31 18:29:00,2017-06-20 18:29:00,2017-06-22 18:29:00,RR,5
ord_007682,cust_00088,delivered,2017-02-12 14:51:00,2017-02-23 14:51:00,2017-02-17 14:51:00,SP,5
ord_007683,cust_01636,delivered,2018-02-13 14:39:00,2018-03-01 14:39:00,2018-02-25 14:39:00,DF,3
ord_007684,cust_00360,delivered,2018-02-20 13:41:00,2018-02-28 13:41:00,2018-02-28 13:41:00,SP,4
ord_007685,cust_04888,delivered,2017-12-31 11:36:00,2018-01-10 11:36:00,2018-01-12 11:36:00,BA,5
ord_007686,cust_03872,delivered,2017-08-15 16:00:00,2017-08-28 16:00:00,2017-08-24 16:00:00,MA,4
ord_007687,cust_00244,delivered,2017-06-22 15:45:00,2017-06-25 15:45:00,2017-06-27 15:45:00,PR,4
ord_007688,cust_05831,delivered,2017-08-25 16:06:00,2017-08-28 16:06:00,2017-08-30 16:06:00,PR,5
ord_007689,cust_03126,delivered,2018-04-28 10:42:00,2018-05-11 10:42:00,2018-05-16 10:42:00,RS,5
ord_007690,cust_02429,delivered,2017-03-27 08:36:00,2017-04-10 08:36:00,2017-04-10 08:36:00,MG,4
ord_007691,cust_03319,unavailable,2017-04-07 17:03:00,,2017-04-21 17:03:00,RS,
ord_007692,cust_00789,delivered,2017-05-21 07:25:00,2017-06-24 07:25:00,2017-06-20 07:25:00,AM,5
ord_007693,cust_03650,delivered,2018-07-10 16:22:00,2018-07-22 16:22:00,2018-07-25 16:22:00,SP,5
ord_007694,cust_03407,delivered,2018-04-11 13:40:00,2018-04-27 13:40:00,2018-04-24 13:40:00,SP,2
ord_007695,cust_01139,delivered,2017-03-25 12:56:00,2017-04-05 12:56:00,2017-04-10 12:56:00,SP,5
ord_007696,cust_00561,delivered,2017-03-15 17:46:00,2017-03-28 17:46:00,2017-03-27 17:46:00,RJ,2
ord_007697,cust_03676,delivered,2018-07-12 12:29:00,2018-08-01 12:29:00,2018-07-24 12:29:00,SP,2
ord_007698,cust_04196,delivered,2017-05-28 17:37:00,2017-05-31 17:37:00,2017-06-02 17:37:00,SP,3
ord_007699,cust_04994,delivered,2017-09-21 12:25:00,2017-10-05 12:25:00,2017-09-30 12:25:00,SP,3
ord_007700,cust_06199,delivered,2018-07-14 12:12:00,2018-08-05 12:12:00,2018-07-29 12:12:00,DF,3
ord_007701,cust_02710,delivered,2017-05-02 19:25:00,2017-05-15 19:25:00,2017-05-12 19:25:00,RJ,2
ord_007702,cust_02009,delivered,2017-07-01 11:38:00,2017-07-21 11:38:00,2017-07-24 11:38:00,PR,5
ord_007703,cust_02649,delivered,2018-02-28 16:25:00,2018-03-08 16:25:00,2018-03-11 16:25:00,SP,5
ord_007704,cust_02453,delivered,2018-04-07 09:40:00,2018-04-18 09:40:00,2018-04-19 09:40:00,RJ,5
ord_007705,cust_00319,delivered,2017-04-04 10:05:00,2017-04-16 10:05:00,2017-04-18 10:05:00,PR,4
ord_007706,cust_01225,delivered,2017-04-14 19:00:00,2017-04-17 19:00:00,2017-04-19 19:00:00,SC,5
ord_007707,cust_05701,delivered,2018-05-10 23:13:00,2018-05-16 23:13:00,2018-05-18 23:13:00,SP,5
ord_007708,cust_02868,delivered,2017-10-16 15:56:00,2017-10-22 15:56:00,2017-10-21 15:56:00,MS,5
ord_007709,cust_02069,delivered,2018-08-16 17:01:00,2018-09-01 17:01:00,2018-08-28 17:01:00,SP,3
ord_007710,cust_02735,canceled,2017-04-01 12:55:00,,2017-04-17 12:55:00,RJ,
ord_007711,cust_02251,delivered,2017-05-07 16:03:00,2017-05-23 16:03:00,2017-05-23 16:03:00,SP,5
ord_007712,cust_01420,delivered,2018-02-17 14:53:00,2018-03-02 14:53:00,2018-02-22 14:53:00,RJ,4
ord_007713,cust_01851,delivered,2017-05-01 14:16:00,2017-05-17 14:16:00,2017-05-20 14:16:00,SP,5
ord_007714,cust_01987,delivered,2017-07-29 16:22:00,2017-08-09 16:22:00,2017-08-11 16:22:00,MG,5
ord_007715,cust_00217,delivered,2018-06-18 12:49:00,2018-07-06 12:49:00,2018-07-01 12:49:00,SP,4
ord_007716,cust_03703,delivered,2017-05-30 15:45:00,2017-06-11 15:45:00,2017-06-12 15:45:00,SP,4
ord_007717,cust_02730,delivered,2018-05-11 13:22:00,2018-05-23 13:22:00,2018-05-18 13:22:00,SC,2
ord_007718,cust_01321,delivered,2017-08-28 10:52:00,2017-09-07 10:52:00,2017-09-10 10:52:00,RS,3
ord_007719,cust_00179,delivered,2017-12-30 15:57:00,2018-01-14 15:57:00,2018-01-18 15:57:00,SP,3
ord_007720,cust_01821,delivered,2017-01-10 17:46:00,2017-01-19 17:46:00,2017-01-22 17:46:00,SP,4
ord_007721,cust_05892,delivered,2018-08-10 08:07:00,2018-08-26 08:07:00,2018-08-28 08:07:00,SP,4
ord_007722,cust_03020,delivered,2018-07-17 08:06:00,2018-07-23 08:06:00,2018-07-22 08:06:00,MT,1
ord_007723,cust_00461,delivered,2018-01-01 08:39:00,2018-01-07 08:39:00,2018-01-11 08:39:00,MA,5
ord_007724,cust_05503,delivered,2017-06-18 16:12:00,2017-07-03 16:12:00,2017-06-30 16:12:00,SP,3
ord_007725,cust_03005,canceled,2017-05-19 19:26:00,,2017-05-30 19:26:00,SP,
ord_007726,cust_03285,delivered,2017-11-09 11:08:00,2017-11-20 11:08:00,2017-11-23 11:08:00,MG,4
ord_007727,cust_00159,delivered,2017-10-07 18:18:00,2017-10-16 18:18:00,2017-10-12 18:18:00,MG,5
ord_007728,cust_05917,delivered,2017-07-08 07:54:00,2017-07-24 07:54:00,2017-07-16 07:54:00,RS,4
ord_007729,cust_04372,delivered,2017-02-10 21:55:00,2017-02-18 21:55:00,2017-02-22 21:55:00,RJ,5
ord_007730,cust_00487,delivered,2018-03-21 11:07:00,2018-03-31 11:07:00,2018-03-28 11:07:00,RJ,5
ord_007731,cust_06167,delivered,2017-06-30 15:02:00,2017-07-18 15:02:00,2017-07-14 15:02:00,SP,4
ord_007732,cust_03704,delivered,2018-04-28 11:12:00,2018-05-17 11:12:00,2018-05-10 11:12:00,MG,3
ord_007733,cust_03925,processing,2018-05-14 20:26:00,,2018-05-28 20:26:00,SP,
ord_007734,cust_04428,delivered,2018-05-28 08:45:00,2018-06-16 08:45:00,2018-06-16 08:45:00,SP,5
ord_007735,cust_01735,unavailable,2017-11-17 10:57:00,,2017-12-09 10:57:00,MG,
ord_007736,cust_05938,delivered,2017-09-07 19:17:00,2017-09-17 19:17:00,2017-09-21 19:17:00,RS,4
ord_007737,cust_00047,delivered,2018-07-22 18:32:00,2018-08-09 18:32:00,2018-08-13 18:32:00,SP,5
ord_007738,cust_03706,delivered,2017-03-27 17:04:00,2017-04-03 17:04:00,2017-04-04 17:04:00,DF,5
ord_007739,cust_02572,delivered,2017-03-17 12:54:00,2017-03-24 12:54:00,2017-03-27 12:54:00,RS,5
ord_007740,cust_02743,delivered,2017-03-27 15:28:00,2017-03-30 15:28:00,2017-04-01 15:28:00,SP,5
ord_007741,cust_06197,delivered,2018-03-04 07:02:00,2018-03-24 07:02:00,2018-03-23 07:02:00,SP,2
ord_007742,cust_03230,delivered,2017-04-25 11:33:00,2017-05-02 11:33:00,2017-05-01 11:33:00,RJ,3
ord_007743,cust_03422,delivered,2017-02-03 15:16:00,2017-02-14 15:16:00,2017-02-12 15:16:00,SP,1
ord_007744,cust_04809,delivered,2018-08-17 06:41:00,2018-08-24 06:41:00,2018-08-22 06:41:00,SP,3
ord_007745,cust_04073,delivered,2018-02-06 09:28:00,2018-02-21 09:28:00,2018-02-21 09:28:00,SP,3
ord_007746,cust_03765,delivered,2018-05-10 16:31:00,2018-05-20 16:31:00,2018-05-20 16:31:00,SP,1
ord_007747,cust_04141,delivered,2017-02-10 00:49:00,2017-02-15 00:49:00,2017-02-15 00:49:00,SC,5
ord_007748,cust_04914,delivered,2017-11-28 15:26:00,2017-12-12 15:26:00,2017-12-12 15:26:00,BA,5
ord_007749,cust_00136,delivered,2018-06-04 09:54:00,2018-06-08 09:54:00,2018-06-09 09:54:00,SP,5
ord_007750,cust_02078,delivered,2018-03-18 13:04:00,2018-03-25 13:04:00,2018-03-23 13:04:00,RJ,1
ord_007751,cust_03969,unavailable,2017-02-28 21:38:00,,2017-03-21 21:38:00,MG,
ord_007752,cust_04415,delivered,2017-07-01 16:27:00,2017-07-04 16:27:00,2017-07-06 16:27:00,BA,5
ord_007753,cust_02813,delivered,2017-08-15 14:08:00,2017-08-19 14:08:00,2017-08-20 14:08:00,PR,4
ord_007754,cust_04750,delivered,2017-11-19 12:40:00,2017-12-01 12:40:00,2017-11-26 12:40:00,DF,3
ord_007755,cust_04222,delivered,2017-06-30 09:54:00,2017-07-03 09:54:00,2017-07-05 09:54:00,BA,5
ord_007756,cust_00108,delivered,2017-12-15 18:29:00,2017-12-19 18:29:00,2017-12-20 18:29:00,SP,5
ord_007757,cust_04930,delivered,2017-04-04 13:10:00,2017-04-15 13:10:00,2017-04-15 13:10:00,CE,5
ord_007758,cust_05566,delivered,2018-06-01 18:27:00,2018-06-10 18:27:00,2018-06-07 18:27:00,SP,4
ord_007759,cust_00399,delivered,2017-08-03 13:08:00,2017-08-24 13:08:00,2017-08-19 13:08:00,RS,5
ord_007760,cust_06124,delivered,2017-06-12 15:34:00,2017-07-03 15:34:00,2017-07-06 15:34:00,SC,4
ord_007761,cust_03889,delivered,2017-02-27 18:08:00,2017-03-06 18:08:00,2017-03-10 18:08:00,RJ,4
ord_007762,cust_06069,delivered,2017-11-23 09:37:00,2017-12-07 09:37:00,2017-12-03 09:37:00,RS,3
ord_007763,cust_03925,delivered,2017-08-31 09:14:00,2017-09-15 09:14:00,2017-09-12 09:14:00,SP,2
ord_007764,cust_00152,delivered,2018-06-27 11:36:00,2018-07-06 11:36:00,2018-07-02 11:36:00,SP,3
ord_007765,cust_02838,delivered,2018-04-09 12:28:00,2018-04-13 12:28:00,2018-04-17 12:28:00,RS,5
ord_007766,cust_02344,delivered,2017-02-03 04:57:00,2017-02-14 04:57:00,2017-02-08 04:57:00,RJ,3
ord_007767,cust_02211,delivered,2018-07-27 10:35:00,2018-08-07 10:35:00,2018-08-03 10:35:00,PB,4
ord_007768,cust_05152,delivered,2017-02-17 13:49:00,2017-02-26 13:49:00,2017-02-22 13:49:00,RJ,3
ord_007769,cust_02085,delivered,2017-09-16 18:17:00,2017-09-30 18:17:00,2017-09-30 18:17:00,MT,5
ord_007770,cust_00478,delivered,2018-05-27 11:58:00,2018-06-04 11:58:00,2018-06-01 11:58:00,RS,4
ord_007771,cust_04520,delivered,2017-09-27 14:01:00,2017-10-03 14:01:00,2017-10-02 14:01:00,RJ,1
ord_007772,cust_02804,delivered,2018-03-23 22:34:00,2018-04-04 22:34:00,2018-04-05 22:34:00,PE,5
ord_007773,cust_03476,delivered,2018-08-23 07:50:00,2018-09-05 07:50:00,2018-09-06 07:50:00,BA,5
ord_007774,cust_00663,delivered,2017-03-17 18:20:00,2017-04-05 18:20:00,2017-04-09 18:20:00,PA,5
ord_007775,cust_01960,delivered,2017-02-04 11:03:00,2017-02-20 11:03:00,2017-02-23 11:03:00,SP,5
ord_007776,cust_04838,delivered,2018-04-02 12:54:00,2018-04-05 12:54:00,2018-04-07 12:54:00,SP,5
ord_007777,cust_05818,delivered,2017-01-29 23:06:00,2017-02-07 23:06:00,2017-02-09 23:06:00,MG,2
ord_007778,cust_02142,delivered,2018-01-06 11:03:00,2018-01-16 11:03:00,2018-01-17 11:03:00,SP,4
ord_007779,cust_04366,delivered,2018-08-23 16:08:00,2018-08-31 16:08:00,2018-09-02 16:08:00,RJ,5
ord_007780,cust_03844,delivered,2018-02-14 19:16:00,2018-02-23 19:16:00,2018-02-21 19:16:00,SP,3
ord_007781,cust_02543,delivered,2017-09-24 05:22:00,2017-10-15 05:22:00,2017-10-11 05:22:00,SP,1
ord_007782,cust_04337,delivered,2017-04-07 21:53:00,2017-04-14 21:53:00,2017-04-14 21:53:00,SP,4
ord_007783,cust_03876,delivered,2018-04-06 11:40:00,2018-04-30 11:40:00,2018-05-01 11:40:00,RJ,2
ord_007784,cust_01184,delivered,2017-06-25 09:36:00,2017-07-09 09:36:00,2017-07-09 09:36:00,SP,5
ord_007785,cust_02690,delivered,2017-01-14 15:12:00,2017-01-26 15:12:00,2017-01-29 15:12:00,DF,5
ord_007786,cust_05302,delivered,2017-03-15 20:32:00,2017-03-29 20:32:00,2017-03-29 20:32:00,RJ,5
ord_007787,cust_03859,delivered,2018-04-29 14:25:00,2018-05-23 14:25:00,2018-05-18 14:25:00,SP,3
ord_007788,cust_03988,delivered,2017-04-23 11:32:00,2017-04-30 11:32:00,2017-05-03 11:32:00,MT,3
ord_007789,cust_04141,delivered,2017-04-23 11:23:00,2017-04-29 11:23:00,2017-05-01 11:23:00,RJ,1
ord_007790,cust_01025,delivered,2017-08-31 11:22:00,2017-09-08 11:22:00,2017-09-07 11:22:00,RJ,1
ord_007791,cust_06105,delivered,2017-09-30 11:27:00,2017-10-12 11:27:00,2017-10-06 11:27:00,SP,5
